date,name,price,,
,,,2022-6-30,2971.85337
,,,2022-7-1,2971.85337
,,,2022-7-2,2971.85337
,,,2022-7-3,2971.85337
,,,2022-7-4,2971.85337
,,,2022-7-5,2971.85337
,,,2022-7-6,2971.85337
,,,2022-7-7,2971.85337
,,,2022-7-8,2971.85337
,,,2022-7-9,2971.85337
,,,2022-7-10,2971.85337
,,,2022-7-11,2971.85337
,,,2022-7-12,2971.85337
,,,2022-7-13,2971.85337
,,,2022-7-14,2971.85337
,,,2022-7-15,2971.85337
,,,2022-7-16,2971.85337
,,,2022-7-17,2971.85337
,,,2022-7-18,2971.85337
,,,2022-7-19,2971.85337
,,,2022-7-20,2971.85337
,,,2022-7-21,2971.85337
,,,2022-7-22,2971.85337
,,,2022-7-23,2971.85337
,,,2022-7-24,2971.85337
,,,2022-7-25,2971.85337
,,,2022-7-26,2971.85337
,,,2022-7-27,2971.85337
,,,2022-7-28,2971.85337
,,,2022-7-29,2971.85337
,,,2022-7-30,2971.85337
,,,2022-7-31,2971.85337
,,,2022-8-1,2971.85337
,,,2022-8-2,2971.85337
,,,2022-8-3,2971.85337
,,,2022-8-4,2971.85337
,,,2022-8-5,2971.85337
,,,2022-8-6,2971.85337
,,,2022-8-7,2971.85337
,,,2022-8-8,2971.85337
,,,2022-8-9,2971.85337
,,,2022-8-10,2971.85337
,,,2022-8-11,2971.85337
,,,2022-8-12,2971.85337
,,,2022-8-13,2971.85337
,,,2022-8-14,2971.85337
,,,2022-8-15,2971.85337
,,,2022-8-16,2971.85337
,,,2022-8-17,2971.85337
,,,2022-8-18,2971.85337
,,,2022-8-19,2971.85337
,,,2022-8-20,2971.85337
,,,2022-8-21,2971.85337
,,,2022-8-22,2971.85337
,,,2022-8-23,2971.85337
,,,2022-8-24,2971.85337
,,,2022-8-25,2971.85337
,,,2022-8-26,2971.85337
,,,2022-8-27,2971.85337
,,,2022-8-28,2971.85337
,,,2022-8-29,2971.85337
,,,2022-8-30,2971.85337
,,,2022-8-31,2971.85337
,,,2022-9-1,1865.067164
,,,2022-9-2,1865.067164
,,,2022-9-3,1865.067164
,,,2022-9-4,1865.067164
,,,2022-9-5,1865.067164
,,,2022-9-6,1865.067164
,,,2022-9-7,1865.067164
,,,2022-9-8,1865.067164
,,,2022-9-9,1865.067164
,,,2022-9-10,1865.067164
,,,2022-9-11,1865.067164
,,,2022-9-12,1865.067164
,,,2022-9-13,1865.067164
,,,2022-9-14,1865.067164
,,,2022-9-15,1865.067164
,,,2022-9-16,1865.067164
,,,2022-9-17,1865.067164
,,,2022-9-18,1865.067164
,,,2022-9-19,1865.067164
,,,2022-9-20,1865.067164
,,,2022-9-21,1865.067164
,,,2022-9-22,1865.067164
,,,2022-9-23,1865.067164
,,,2022-9-24,1865.067164
,,,2022-9-25,1865.067164
,,,2022-9-26,1865.067164
,,,2022-9-27,1865.067164
,,,2022-9-28,1865.067164
,,,2022-9-29,1865.067164
,,,2022-9-30,1865.067164
,,,2022-10-1,1865.067164
,,,2022-10-2,1865.067164
,,,2022-10-3,1865.067164
,,,2022-10-4,1865.067164
,,,2022-10-5,1865.067164
,,,2022-10-6,1865.067164
,,,2022-10-7,1865.067164
,,,2022-10-8,1865.067164
,,,2022-10-9,1865.067164
,,,2022-10-10,1865.067164
,,,2022-10-11,1865.067164
,,,2022-10-12,1865.067164
,,,2022-10-13,1865.067164
,,,2022-10-14,1865.067164
,,,2022-10-15,1865.067164
,,,2022-10-16,1865.067164
,,,2022-10-17,1865.067164
,,,2022-10-18,1865.067164
,,,2022-10-19,1865.067164
,,,2022-10-20,1865.067164
,,,2022-10-21,1865.067164
,,,2022-10-22,1865.067164
,,,2022-10-23,1865.067164
,,,2022-10-24,1865.067164
,,,2022-10-25,1865.067164
,,,2022-10-26,1865.067164
,,,2022-10-27,1865.067164
,,,2022-10-28,1865.067164
,,,2022-10-29,1865.067164
,,,2022-10-30,1865.067164
,,,2022-10-31,1865.067164
,,,2022-11-1,1865.067164
,,,2022-11-2,1865.067164
,,,2022-11-3,1865.067164
,,,2022-11-4,1865.067164
,,,2022-11-5,1865.067164
,,,2022-11-6,1865.067164
,,,2022-11-7,1865.067164
,,,2022-11-8,1865.067164
,,,2022-11-9,1865.067164
,,,2022-11-10,1865.067164
,,,2022-11-11,1865.067164
,,,2022-11-12,1865.067164
,,,2022-11-13,1865.067164
,,,2022-11-14,1865.067164
,,,2022-11-15,1865.067164
,,,2022-11-16,1865.067164
,,,2022-11-17,1865.067164
,,,2022-11-18,1865.067164
,,,2022-11-19,1865.067164
,,,2022-11-20,1865.067164
,,,2022-11-21,1865.067164
,,,2022-11-22,1865.067164
,,,2022-11-23,1865.067164
,,,2022-11-24,1865.067164
,,,2022-11-25,1865.067164
,,,2022-11-26,1865.067164
,,,2022-11-27,1865.067164
,,,2022-11-28,1865.067164
,,,2022-11-29,1865.067164
,,,2022-11-30,1865.067164
,,,2022-12-1,2971.85
,,,2022-12-2,2971.85
,,,2022-12-3,2971.85
,,,2022-12-4,2971.85
,,,2022-12-5,2971.85
,,,2022-12-6,2971.85
,,,2022-12-7,2971.85
,,,2022-12-8,2971.85
,,,2022-12-9,2971.85
,,,2022-12-10,2971.85
,,,2022-12-11,2971.85
,,,2022-12-12,2971.85
,,,2022-12-13,2971.85
,,,2022-12-14,2971.85
,,,2022-12-15,2971.85
,,,2022-12-16,2971.85
,,,2022-12-17,2971.85
,,,2022-12-18,2971.85
,,,2022-12-19,2971.85
,,,2022-12-20,2971.85
,,,2022-12-21,2971.85
,,,2022-12-22,2971.85
,,,2022-12-23,2971.85
,,,2022-12-24,2971.85
,,,2022-12-25,2971.85
,,,2022-12-26,2971.85
,,,2022-12-27,2971.85
,,,2022-12-28,2971.85
,,,2022-12-29,2971.85
,,,2022-12-30,2971.85
,,,2022-12-31,2971.85
,,,2023-1-1,2971.85
,,,2023-1-2,2971.85
,,,2023-1-3,2971.85
,,,2023-1-4,2971.85
,,,2023-1-5,2971.85
,,,2023-1-6,2971.85
,,,2023-1-7,2971.85
,,,2023-1-8,2971.85
,,,2023-1-9,2971.85
,,,2023-1-10,2971.85
,,,2023-1-11,2971.85
,,,2023-1-12,2971.85
,,,2023-1-13,2971.85
,,,2023-1-14,2971.85
,,,2023-1-15,2971.85
,,,2023-1-16,2971.85
,,,2023-1-17,2971.85
,,,2023-1-18,2971.85
,,,2023-1-19,2971.85
,,,2023-1-20,2971.85
,,,2023-1-21,2971.85
,,,2023-1-22,2971.85
,,,2023-1-23,2971.85
,,,2023-1-24,2971.85
,,,2023-1-25,2971.85
,,,2023-1-26,2971.85
,,,2023-1-27,2971.85
,,,2023-1-28,2971.85
,,,2023-1-29,2971.85
,,,2023-1-30,2971.85
,,,2023-1-31,2971.85
,,,2023-2-1,2971.85337
,,,2023-2-2,2971.85337
,,,2023-2-3,2971.85337
,,,2023-2-4,2971.85337
,,,2023-2-5,2971.85337
,,,2023-2-6,2971.85337
,,,2023-2-7,2971.85337
,,,2023-2-8,2971.85337
,,,2023-2-9,2971.85337
,,,2023-2-10,2971.85337
,,,2023-2-11,2971.85337
,,,2023-2-12,2971.85337
,,,2023-2-13,2971.85337
,,,2023-2-14,2971.85337
,,,2023-2-15,2971.85337
,,,2023-2-16,2971.85337
,,,2023-2-17,2971.85337
,,,2023-2-18,2971.85337
,,,2023-2-19,2971.85337
,,,2023-2-20,2971.85337
,,,2023-2-21,2971.85337
,,,2023-2-22,2971.85337
,,,2023-2-23,2971.85337
,,,2023-2-24,2971.85337
,,,2023-2-25,2971.85337
,,,2023-2-26,2971.85337
,,,2023-2-27,2971.85337
,,,2023-2-28,2971.85337
,,,2023-3-1,2819.226364
,,,2023-3-2,2819.226364
,,,2023-3-3,2819.226364
,,,2023-3-4,2819.226364
,,,2023-3-5,2819.226364
,,,2023-3-6,2819.226364
,,,2023-3-7,2819.226364
,,,2023-3-8,2819.226364
,,,2023-3-9,2819.226364
,,,2023-3-10,2819.226364
,,,2023-3-11,2819.226364
,,,2023-3-12,2819.226364
,,,2023-3-13,2819.226364
,,,2023-3-14,2819.226364
,,,2023-3-15,2819.226364
,,,2023-3-16,2819.226364
,,,2023-3-17,2819.226364
,,,2023-3-18,2819.226364
,,,2023-3-19,2819.226364
,,,2023-3-20,2819.226364
,,,2023-3-21,2819.226364
,,,2023-3-22,2819.226364
,,,2023-3-23,2819.226364
,,,2023-3-24,2819.226364
,,,2023-3-25,2819.226364
,,,2023-3-26,2819.226364
,,,2023-3-27,2819.226364
,,,2023-3-28,2819.226364
,,,2023-3-29,2819.226364
,,,2023-3-30,2819.226364
,,,2023-3-31,2819.226364
,,,2023-4-1,2819.226364
,,,2023-4-2,2819.226364
,,,2023-4-3,2819.226364
,,,2023-4-4,2819.226364
,,,2023-4-5,2819.226364
,,,2023-4-6,2819.226364
,,,2023-4-7,2819.226364
,,,2023-4-8,2819.226364
,,,2023-4-9,2819.226364
,,,2023-4-10,2819.226364
,,,2023-4-11,2819.226364
,,,2023-4-12,2819.226364
,,,2023-4-13,2819.226364
,,,2023-4-14,2819.226364
,,,2023-4-15,2819.226364
,,,2023-4-16,2819.226364
,,,2023-4-17,2819.226364
,,,2023-4-18,2819.226364
,,,2023-4-19,2819.226364
,,,2023-4-20,2819.226364
,,,2023-4-21,2819.226364
