date,name,price,,
,,,2020-12-8,5050
,,,2020-12-9,5050
,,,2020-12-10,5050
,,,2020-12-11,5050
,,,2020-12-12,5050
,,,2020-12-13,5050
,,,2020-12-14,5050
,,,2020-12-15,5050
,,,2020-12-16,5050
,,,2020-12-17,5050
,,,2020-12-18,5050
,,,2020-12-19,5050
,,,2020-12-20,5050
,,,2020-12-21,5050
,,,2020-12-22,5050
,,,2020-12-23,5050
,,,2020-12-24,5050
,,,2020-12-25,5050
,,,2020-12-26,5050
,,,2020-12-27,5050
,,,2020-12-28,5050
,,,2020-12-29,5050
,,,2020-12-30,5050
,,,2020-12-31,5050
,,,2021-1-1,5050
,,,2021-1-2,5050
,,,2021-1-3,5050
,,,2021-1-4,5050
,,,2021-1-5,5050
,,,2021-1-6,5050
,,,2021-1-7,5050
,,,2021-1-8,5050
,,,2021-1-9,5050
,,,2021-1-10,5050
,,,2021-1-11,5050
,,,2021-1-12,5050
,,,2021-1-13,5050
,,,2021-1-14,5050
,,,2021-1-15,5050
,,,2021-1-16,5050
,,,2021-1-17,5050
,,,2021-1-18,5050
,,,2021-1-19,5050
,,,2021-1-20,5050
,,,2021-1-21,5050
,,,2021-1-22,5050
,,,2021-1-23,5050
,,,2021-1-24,5050
,,,2021-1-25,5050
,,,2021-1-26,5050
,,,2021-1-27,5050
,,,2021-1-28,5050
,,,2021-1-29,5050
,,,2021-1-30,5050
,,,2021-1-31,5050
,,,2021-2-1,5050
,,,2021-2-2,5050
,,,2021-2-3,5050
,,,2021-2-4,5050
,,,2021-2-5,5050
,,,2021-2-6,5050
,,,2021-2-7,5050
,,,2021-2-8,5050
,,,2021-2-9,5050
,,,2021-2-10,5050
,,,2021-2-11,5050
,,,2021-2-12,5050
,,,2021-2-13,5050
,,,2021-2-14,5050
,,,2021-2-15,5050
,,,2021-2-16,5050
,,,2021-2-17,5050
,,,2021-2-18,5050
,,,2021-2-19,5050
,,,2021-2-20,5050
,,,2021-2-21,5050
,,,2021-2-22,5050
,,,2021-2-23,5050
,,,2021-2-24,5050
,,,2021-2-25,5050
,,,2021-2-26,5050
,,,2021-2-27,5050
,,,2021-2-28,5050
,,,2021-3-1,5050
,,,2021-3-2,5050
,,,2021-3-3,5050
,,,2021-3-4,5050
,,,2021-3-5,5050
,,,2021-3-6,5050
,,,2021-3-7,5050
,,,2021-3-8,5050
,,,2021-3-9,5050
,,,2021-3-10,5050
,,,2021-3-11,5050
,,,2021-3-12,5050
,,,2021-3-13,5050
,,,2021-3-14,5050
,,,2021-3-15,5050
,,,2021-3-16,5050
,,,2021-3-17,5050
,,,2021-3-18,5050
,,,2021-3-19,5050
,,,2021-3-20,5050
,,,2021-3-21,5050
,,,2021-3-22,5050
,,,2021-3-23,5050
,,,2021-3-24,5050
,,,2021-3-25,5050
,,,2021-3-26,5050
,,,2021-3-27,5050
,,,2021-3-28,5050
,,,2021-3-29,5050
,,,2021-3-30,5050
,,,2021-3-31,5050
,,,2021-4-1,5050
,,,2021-4-2,5050
