date,name,price,,
2020-2-3,烧碱（32%）,777.55,2016-12-18,980
2020-2-10,烧碱（32%）,777.55,2016-12-19,1043
2020-2-17,烧碱（32%）,777.55,2016-12-20,1043
2020-2-24,烧碱（32%）,791,2016-12-21,1043
2020-3-2,烧碱（32%）,737.13,2016-12-22,1043
2020-3-9,烧碱（32%）,737.13,2016-12-23,1043
2020-3-16,烧碱（32%）,630,2016-12-24,1043
2020-3-23,烧碱（32%）,630,2016-12-25,1043
2020-3-30,烧碱（32%）,570,2016-12-26,1000
2020-4-6,烧碱（32%）,660,2016-12-27,1000
2020-4-13,烧碱（32%）,660,2016-12-28,1000
2020-4-20,烧碱（32%）,470,2016-12-29,1000
2020-4-27,烧碱（32%）,767.14,2016-12-30,1000
2020-5-4,烧碱（32%）,674.05,2016-12-31,1000
2020-5-11,烧碱（32%）,674.05,2017-1-1,1000
2020-5-18,烧碱（32%）,610,2017-1-2,996
2020-5-25,烧碱（32%）,620,2017-1-3,996
2020-6-1,烧碱（32%）,717.55,2017-1-4,996
2020-6-8,烧碱（32%）,717.55,2017-1-5,996
2020-6-15,烧碱（32%）,717.55,2017-1-6,996
2020-6-22,烧碱（32%）,717.55,2017-1-7,996
2020-6-29,烧碱（32%）,560,2017-1-8,996
2020-7-6,烧碱（32%）,711.55,2017-1-9,996
2020-7-13,烧碱（32%）,711.55,2017-1-10,996
2020-7-20,烧碱（32%）,711.55,2017-1-11,996
2020-7-27,烧碱（32%）,580,2017-1-12,996
2020-8-3,烧碱（32%）,676.55,2017-1-13,996
2020-8-10,烧碱（32%）,676.55,2017-1-14,996
2020-8-17,烧碱（32%）,676.55,2017-1-15,996
2020-8-24,烧碱（32%）,661.55,2017-1-16,996
2020-8-31,烧碱（32%）,791,2017-1-17,996
2020-9-7,烧碱（32%）,560,2017-1-18,996
2020-9-14,烧碱（32%）,570,2017-1-19,996
2020-9-21,烧碱（32%）,570,2017-1-20,996
2020-9-28,烧碱（32%）,655.55,2017-1-21,996
2020-10-5,烧碱（32%）,570,2017-1-22,996
2020-10-12,烧碱（32%）,500,2017-1-23,996
2020-10-19,烧碱（32%）,480,2017-1-24,996
2020-10-26,烧碱（32%）,640.55,2017-1-25,996
2020-11-2,烧碱（32%）,480,2017-1-26,996
2020-11-9,烧碱（32%）,550,2017-1-27,996
2020-11-16,烧碱（32%）,550,2017-1-28,996
2020-11-23,烧碱（32%）,642.55,2017-1-29,996
2020-11-30,烧碱（32%）,573,2017-1-30,996
2020-12-7,烧碱（32%）,600,2017-1-31,996
2020-12-14,烧碱（32%）,670.55,2017-2-1,996
2020-12-21,烧碱（32%）,570,2017-2-2,996
2020-12-28,烧碱（32%）,570,2017-2-3,996
2021-1-4,烧碱（32%）,629.67,2017-2-4,996
2021-1-11,烧碱（32%）,629.67,2017-2-5,996
2021-1-18,烧碱（32%）,629.67,2017-2-6,900
2021-1-25,烧碱（32%）,629.67,2017-2-7,900
2021-2-1,烧碱（32%）,470,2017-2-8,900
2021-2-8,烧碱（32%）,470,2017-2-9,900
2021-2-15,烧碱（32%）,470,2017-2-10,900
2021-2-22,烧碱（32%）,610.23,2017-2-11,900
2021-3-1,烧碱（32%）,470,2017-2-12,900
2021-3-8,烧碱（32%）,410,2017-2-13,964
2021-3-15,烧碱（32%）,591.68,2017-2-14,964
2021-3-22,烧碱（32%）,591.68,2017-2-15,964
2021-3-29,烧碱（32%）,591.68,2017-2-16,964
2021-4-5,烧碱（32%）,598.04,2017-2-17,964
2021-4-12,烧碱（32%）,565.04,2017-2-18,964
2021-4-19,烧碱（32%）,565.04,2017-2-19,964
2021-4-26,烧碱（32%）,565.04,2017-2-20,964
2021-5-3,烧碱（32%）,743.23,2017-2-21,964
2021-5-10,烧碱（32%）,570,2017-2-22,964
2021-5-17,烧碱（32%）,550,2017-2-23,964
2021-5-24,烧碱（32%）,550,2017-2-24,964
2021-5-31,烧碱（32%）,791,2017-2-25,964
2021-6-7,烧碱（32%）,710,2017-2-26,964
2021-6-14,烧碱（32%）,734,2017-2-27,1023
2021-6-21,烧碱（32%）,630,2017-2-28,1023
2021-6-28,烧碱（32%）,767,2017-3-1,1023
2021-7-5,烧碱（32%）,670,2017-3-2,1023
2021-7-12,烧碱（32%）,688.71,2017-3-3,1023
2021-7-19,烧碱（32%）,688.71,2017-3-4,1023
2021-7-26,烧碱（32%）,710,2017-3-5,1023
2021-8-2,烧碱（32%）,804.33,2017-3-6,980
2021-8-9,烧碱（32%）,804.33,2017-3-7,980
