date,name,price,,
,,,2023-2-13,29500
,,,2023-2-14,29500
,,,2023-2-15,29500
,,,2023-2-16,29500
,,,2023-2-17,29500
,,,2023-2-18,29500
,,,2023-2-19,29500
,,,2023-2-20,35000
,,,2023-2-21,35000
,,,2023-2-22,35000
,,,2023-2-23,35000
,,,2023-2-24,35000
,,,2023-2-25,35000
,,,2023-2-26,35000
,,,2023-2-27,35000
,,,2023-2-28,35000
,,,2023-3-1,35000
,,,2023-3-2,35000
,,,2023-3-3,35000
,,,2023-3-4,35000
,,,2023-3-5,35000
,,,2023-3-6,35000
,,,2023-3-7,35000
,,,2023-3-8,35000
,,,2023-3-9,35000
,,,2023-3-10,35000
,,,2023-3-11,35000
,,,2023-3-12,35000
,,,2023-3-13,35000
,,,2023-3-14,35000
,,,2023-3-15,35000
,,,2023-3-16,35000
,,,2023-3-17,35000
,,,2023-3-18,35000
,,,2023-3-19,35000
,,,2023-3-20,35000
,,,2023-3-21,35000
,,,2023-3-22,35000
,,,2023-3-23,35000
,,,2023-3-24,35000
,,,2023-3-25,35000
,,,2023-3-26,35000
,,,2023-3-27,35000
,,,2023-3-28,35000
,,,2023-3-29,35000
,,,2023-3-30,35000
,,,2023-3-31,35000
,,,2023-4-1,35000
,,,2023-4-2,35000
,,,2023-4-3,35000
,,,2023-4-4,35000
,,,2023-4-5,35000
,,,2023-4-6,35000
,,,2023-4-7,35000
,,,2023-4-8,35000
,,,2023-4-9,35000
,,,2023-4-10,32000
,,,2023-4-11,32000
,,,2023-4-12,32000
,,,2023-4-13,32000
,,,2023-4-14,32000
,,,2023-4-15,32000
,,,2023-4-16,32000
,,,2023-4-17,31000
,,,2023-4-18,31000
,,,2023-4-19,31000
,,,2023-4-20,31000
,,,2023-4-21,31000
,,,2023-4-22,31000
,,,2023-4-23,31000
,,,2023-4-24,30500
,,,2023-4-25,30500
,,,2023-4-26,30500
,,,2023-4-27,30500
,,,2023-4-28,30500
,,,2023-4-29,30500
,,,2023-4-30,30500
,,,2023-5-1,28500
,,,2023-5-2,28500
,,,2023-5-3,28500
,,,2023-5-4,28500
,,,2023-5-5,28500
,,,2023-5-6,28500
,,,2023-5-7,28500
,,,2023-5-8,28500
,,,2023-5-9,28500
,,,2023-5-10,28500
,,,2023-5-11,28500
,,,2023-5-12,28500
,,,2023-5-13,28500
,,,2023-5-14,28500
,,,2023-5-15,26000
,,,2023-5-16,26000
,,,2023-5-17,26000
,,,2023-5-18,26000
,,,2023-5-19,26000
,,,2023-5-20,26000
,,,2023-5-21,26000
,,,2023-5-22,23500
,,,2023-5-23,23500
,,,2023-5-24,23500
,,,2023-5-25,23500
,,,2023-5-26,23500
,,,2023-5-27,23500
,,,2023-5-28,23500
,,,2023-5-29,23000
,,,2023-5-30,23000
,,,2023-5-31,23000
,,,2023-6-1,23000
,,,2023-6-2,23000
,,,2023-6-3,23000
,,,2023-6-4,23000
,,,2023-6-5,23000
,,,2023-6-6,23000
,,,2023-6-7,23000
,,,2023-6-8,23000
,,,2023-6-9,23000
,,,2023-6-10,23000
,,,2023-6-11,23000
,,,2023-6-12,23000
,,,2023-6-13,23000
,,,2023-6-14,23000
,,,2023-6-15,23000
,,,2023-6-16,23000
,,,2023-6-17,23000
,,,2023-6-18,23000
,,,2023-6-19,23000
,,,2023-6-20,23000
,,,2023-6-21,23000
,,,2023-6-22,23000
,,,2023-6-23,23000
,,,2023-6-24,23000
,,,2023-6-25,23000
,,,2023-6-26,23000
,,,2023-6-27,23000
,,,2023-6-28,23000
,,,2023-6-29,23000
,,,2023-6-30,23000
,,,2023-7-1,23000
,,,2023-7-2,23000
,,,2023-7-3,23000
,,,2023-7-4,23000
,,,2023-7-5,23000
,,,2023-7-6,23000
,,,2023-7-7,23000
,,,2023-7-8,23000
,,,2023-7-9,23000
,,,2023-7-10,21000
,,,2023-7-11,21000
,,,2023-7-12,21000
,,,2023-7-13,21000
,,,2023-7-14,21000
,,,2023-7-15,21000
,,,2023-7-16,21000
,,,2023-7-17,20500
,,,2023-7-18,20500
,,,2023-7-19,20500
,,,2023-7-20,20500
,,,2023-7-21,20500
,,,2023-7-22,20500
,,,2023-7-23,20500
,,,2023-7-24,21000
