date,name,price,,
,,,2018-10-25,15121.06
,,,2018-10-26,15121.06
,,,2018-10-27,15121.06
,,,2018-10-28,15121.06
,,,2018-10-29,15121.06
,,,2018-10-30,15121.06
,,,2018-10-31,15121.06
,,,2018-11-1,15121.06
,,,2018-11-2,15121.06
,,,2018-11-3,15121.06
,,,2018-11-4,15121.06
,,,2018-11-5,15121.06
,,,2018-11-6,15121.06
,,,2018-11-7,15121.06
,,,2018-11-8,15121.06
,,,2018-11-9,15121.06
,,,2018-11-10,15121.06
,,,2018-11-11,15121.06
,,,2018-11-12,15121.06
,,,2018-11-13,15121.06
,,,2018-11-14,15121.06
,,,2018-11-15,15121.06
,,,2018-11-16,15121.06
,,,2018-11-17,15121.06
,,,2018-11-18,15121.06
,,,2018-11-19,15121.06
,,,2018-11-20,15121.06
,,,2018-11-21,15121.06
,,,2018-11-22,15121.06
,,,2018-11-23,15121.06
,,,2018-11-24,15121.06
,,,2018-11-25,15121.06
,,,2018-11-26,15121.06
,,,2018-11-27,15121.06
,,,2018-11-28,15121.06
,,,2018-11-29,15121.06
,,,2018-11-30,15121.06
,,,2018-12-1,15121.06
,,,2018-12-2,15121.06
,,,2018-12-3,15121.06
,,,2018-12-4,15121.06
,,,2018-12-5,15121.06
,,,2018-12-6,15121.06
,,,2018-12-7,15121.06
,,,2018-12-8,15121.06
,,,2018-12-9,15121.06
,,,2018-12-10,15121.06
,,,2018-12-11,15121.06
,,,2018-12-12,15121.06
,,,2018-12-13,15121.06
,,,2018-12-14,15121.06
,,,2018-12-15,15121.06
,,,2018-12-16,15121.06
,,,2018-12-17,15121.06
,,,2018-12-18,15121.06
,,,2018-12-19,15121.06
,,,2018-12-20,15121.06
,,,2018-12-21,15121.06
,,,2018-12-22,15121.06
,,,2018-12-23,15121.06
,,,2018-12-24,15121.06
,,,2018-12-25,15121.06
,,,2018-12-26,15121.06
,,,2018-12-27,15121.06
,,,2018-12-28,15121.06
,,,2018-12-29,15121.06
,,,2018-12-30,15121.06
,,,2018-12-31,15121.06
,,,2019-1-1,15121.06
,,,2019-1-2,15121.06
,,,2019-1-3,15121.06
,,,2019-1-4,15121.06
,,,2019-1-5,15121.06
,,,2019-1-6,15121.06
,,,2019-1-7,15121.06
,,,2019-1-8,15121.06
,,,2019-1-9,15121.06
,,,2019-1-10,15121.06
,,,2019-1-11,15121.06
,,,2019-1-12,15121.06
,,,2019-1-13,15121.06
,,,2019-1-14,15121.06
,,,2019-1-15,15121.06
,,,2019-1-16,15121.06
,,,2019-1-17,15121.06
,,,2019-1-18,15121.06
,,,2019-1-19,15121.06
,,,2019-1-20,15121.06
,,,2019-1-21,15121.06
,,,2019-1-22,15121.06
,,,2019-1-23,15121.06
,,,2019-1-24,15121.06
,,,2019-1-25,15121.06
,,,2019-1-26,15121.06
,,,2019-1-27,15121.06
,,,2019-1-28,14829.83
,,,2019-1-29,14829.83
,,,2019-1-30,14829.83
,,,2019-1-31,14829.83
,,,2019-2-1,14829.83
,,,2019-2-2,14829.83
,,,2019-2-3,14829.83
,,,2019-2-4,14829.83
,,,2019-2-5,14829.83
,,,2019-2-6,14829.83
,,,2019-2-7,14829.83
,,,2019-2-8,14829.83
,,,2019-2-9,14829.83
,,,2019-2-10,14829.83
,,,2019-2-11,14829.83
,,,2019-2-12,14829.83
,,,2019-2-13,14829.83
,,,2019-2-14,14829.83
,,,2019-2-15,14829.83
,,,2019-2-16,14829.83
,,,2019-2-17,14829.83
,,,2019-2-18,14829.83
,,,2019-2-19,14829.83
,,,2019-2-20,14829.83
,,,2019-2-21,14829.83
,,,2019-2-22,14829.83
,,,2019-2-23,14829.83
,,,2019-2-24,14829.83
,,,2019-2-25,14829.83
,,,2019-2-26,14829.83
,,,2019-2-27,14829.83
,,,2019-2-28,14829.83
,,,2019-3-1,14829.83
,,,2019-3-2,14829.83
,,,2019-3-3,14829.83
,,,2019-3-4,14829.83
,,,2019-3-5,14829.83
,,,2019-3-6,14829.83
,,,2019-3-7,14829.83
,,,2019-3-8,14829.83
,,,2019-3-9,14829.83
,,,2019-3-10,14829.83
,,,2019-3-11,14829.83
,,,2019-3-12,14829.83
,,,2019-3-13,14829.83
,,,2019-3-14,14829.83
,,,2019-3-15,14829.83
,,,2019-3-16,14829.83
,,,2019-3-17,14829.83
,,,2019-3-18,14829.83
,,,2019-3-19,14829.83
,,,2019-3-20,14829.83
,,,2019-3-21,14829.83
,,,2019-3-22,14829.83
,,,2019-3-23,14829.83
,,,2019-3-24,14829.83
,,,2019-3-25,14829.83
,,,2019-3-26,14829.83
,,,2019-3-27,14829.83
,,,2019-3-28,14829.83
,,,2019-3-29,14829.83
,,,2019-3-30,14829.83
,,,2019-3-31,14829.83
,,,2019-4-1,14829.83
,,,2019-4-2,14829.83
,,,2019-4-3,14829.83
,,,2019-4-4,14829.83
,,,2019-4-5,14829.83
,,,2019-4-6,14829.83
,,,2019-4-7,14829.83
,,,2019-4-8,14829.83
,,,2019-4-9,14829.83
,,,2019-4-10,14829.83
,,,2019-4-11,14829.83
,,,2019-4-12,14829.83
,,,2019-4-13,14829.83
,,,2019-4-14,14829.83
,,,2019-4-15,14829.83
,,,2019-4-16,14829.83
,,,2019-4-17,14829.83
,,,2019-4-18,14829.83
,,,2019-4-19,14829.83
,,,2019-4-20,14829.83
,,,2019-4-21,14829.83
,,,2019-4-22,14829.83
,,,2019-4-23,14829.83
,,,2019-4-24,14829.83
,,,2019-4-25,14829.83
,,,2019-4-26,14829.83
,,,2019-4-27,14829.83
,,,2019-4-28,14829.83
,,,2019-4-29,14446.3
,,,2019-4-30,14446.3
,,,2019-5-1,14446.3
,,,2019-5-2,14446.3
,,,2019-5-3,14446.3
,,,2019-5-4,14446.3
,,,2019-5-5,14446.3
,,,2019-5-6,14446.3
,,,2019-5-7,14446.3
,,,2019-5-8,14446.3
,,,2019-5-9,14446.3
,,,2019-5-10,14446.3
,,,2019-5-11,14446.3
,,,2019-5-12,14446.3
,,,2019-5-13,14446.3
,,,2019-5-14,14446.3
,,,2019-5-15,14446.3
,,,2019-5-16,14446.3
,,,2019-5-17,14446.3
,,,2019-5-18,14446.3
,,,2019-5-19,14446.3
,,,2019-5-20,14446.3
,,,2019-5-21,14446.3
,,,2019-5-22,14446.3
,,,2019-5-23,14446.3
,,,2019-5-24,14446.3
,,,2019-5-25,14446.3
,,,2019-5-26,14446.3
,,,2019-5-27,14446.3
,,,2019-5-28,14446.3
,,,2019-5-29,14446.3
,,,2019-5-30,14446.3
,,,2019-5-31,14446.3
,,,2019-6-1,14446.3
,,,2019-6-2,14446.3
,,,2019-6-3,14446.3
,,,2019-6-4,14446.3
,,,2019-6-5,14446.3
,,,2019-6-6,14446.3
,,,2019-6-7,14446.3
,,,2019-6-8,14446.3
,,,2019-6-9,14446.3
,,,2019-6-10,14446.3
,,,2019-6-11,14446.3
,,,2019-6-12,14446.3
,,,2019-6-13,14446.3
,,,2019-6-14,14446.3
,,,2019-6-15,14446.3
,,,2019-6-16,14446.3
,,,2019-6-17,14446.3
,,,2019-6-18,14446.3
,,,2019-6-19,14446.3
,,,2019-6-20,14446.3
,,,2019-6-21,14446.3
,,,2019-6-22,14446.3
,,,2019-6-23,14446.3
,,,2019-6-24,14446.3
,,,2019-6-25,14446.3
,,,2019-6-26,14446.3
,,,2019-6-27,14446.3
,,,2019-6-28,14446.3
,,,2019-6-29,14446.3
,,,2019-6-30,14446.3
,,,2019-7-1,14446.3
,,,2019-7-2,14446.3
,,,2019-7-3,14446.3
,,,2019-7-4,14446.3
,,,2019-7-5,14446.3
,,,2019-7-6,14446.3
,,,2019-7-7,14446.3
,,,2019-7-8,14446.3
,,,2019-7-9,14446.3
,,,2019-7-10,14446.3
,,,2019-7-11,14446.3
,,,2019-7-12,14446.3
,,,2019-7-13,14446.3
,,,2019-7-14,14446.3
,,,2019-7-15,14446.3
,,,2019-7-16,14446.3
,,,2019-7-17,14446.3
,,,2019-7-18,14446.3
,,,2019-7-19,14446.3
,,,2019-7-20,14446.3
,,,2019-7-21,14446.3
,,,2019-7-22,14446.3
,,,2019-7-23,14446.3
,,,2019-7-24,14446.3
,,,2019-7-25,14446.3
,,,2019-7-26,14446.3
,,,2019-7-27,14446.3
,,,2019-7-28,14446.3
,,,2019-7-29,14348.48
,,,2019-7-30,14348.48
,,,2019-7-31,14348.48
,,,2019-8-1,14348.48
,,,2019-8-2,14348.48
,,,2019-8-3,14348.48
,,,2019-8-4,14348.48
,,,2019-8-5,14348.48
,,,2019-8-6,14348.48
,,,2019-8-7,14348.48
,,,2019-8-8,14348.48
,,,2019-8-9,14348.48
,,,2019-8-10,14348.48
,,,2019-8-11,14348.48
,,,2019-8-12,14348.48
,,,2019-8-13,14348.48
,,,2019-8-14,14348.48
,,,2019-8-15,14348.48
,,,2019-8-16,14348.48
,,,2019-8-17,14348.48
,,,2019-8-18,14348.48
,,,2019-8-19,14348.48
,,,2019-8-20,14348.48
,,,2019-8-21,14348.48
,,,2019-8-22,14348.48
,,,2019-8-23,14348.48
,,,2019-8-24,14348.48
,,,2019-8-25,14348.48
,,,2019-8-26,14348.48
,,,2019-8-27,14348.48
,,,2019-8-28,14348.48
,,,2019-8-29,14348.48
,,,2019-8-30,14348.48
,,,2019-8-31,14348.48
,,,2019-9-1,14348.48
,,,2019-9-2,14348.48
,,,2019-9-3,14348.48
,,,2019-9-4,14348.48
,,,2019-9-5,14348.48
,,,2019-9-6,14348.48
,,,2019-9-7,14348.48
,,,2019-9-8,14348.48
,,,2019-9-9,14348.48
,,,2019-9-10,14348.48
,,,2019-9-11,14348.48
,,,2019-9-12,14348.48
,,,2019-9-13,14348.48
,,,2019-9-14,14348.48
,,,2019-9-15,14348.48
,,,2019-9-16,14348.48
,,,2019-9-17,14348.48
,,,2019-9-18,14348.48
,,,2019-9-19,14348.48
,,,2019-9-20,14348.48
,,,2019-9-21,14348.48
,,,2019-9-22,14348.48
,,,2019-9-23,14348.48
,,,2019-9-24,14348.48
,,,2019-9-25,14348.48
,,,2019-9-26,14348.48
,,,2019-9-27,14348.48
,,,2019-9-28,14348.48
,,,2019-9-29,14348.48
,,,2019-9-30,14348.48
,,,2019-10-1,14348.48
,,,2019-10-2,14348.48
,,,2019-10-3,14348.48
,,,2019-10-4,14348.48
,,,2019-10-5,14348.48
,,,2019-10-6,14348.48
,,,2019-10-7,14348.48
,,,2019-10-8,14348.48
,,,2019-10-9,14348.48
,,,2019-10-10,14348.48
,,,2019-10-11,14348.48
,,,2019-10-12,14348.48
,,,2019-10-13,14348.48
,,,2019-10-14,14348.48
,,,2019-10-15,14348.48
,,,2019-10-16,14348.48
,,,2019-10-17,14348.48
,,,2019-10-18,14348.48
,,,2019-10-19,14348.48
,,,2019-10-20,14348.48
,,,2019-10-21,14348.48
,,,2019-10-22,14348.48
,,,2019-10-23,14348.48
,,,2019-10-24,14348.48
,,,2019-10-25,14348.48
,,,2019-10-26,14348.48
,,,2019-10-27,14348.48
,,,2019-10-28,14348.48
,,,2019-10-29,14348.48
,,,2019-10-30,14348.48
,,,2019-10-31,14348.48
,,,2019-11-1,14348.48
,,,2019-11-2,14348.48
,,,2019-11-3,14348.48
,,,2019-11-4,14348.48
,,,2019-11-5,14348.48
,,,2019-11-6,14348.48
,,,2019-11-7,14348.48
,,,2019-11-8,14348.48
,,,2019-11-9,14348.48
,,,2019-11-10,14348.48
,,,2019-11-11,14348.48
,,,2019-11-12,14348.48
,,,2019-11-13,14348.48
,,,2019-11-14,14348.48
,,,2019-11-15,14348.48
,,,2019-11-16,14348.48
,,,2019-11-17,14348.48
,,,2019-11-18,14348.48
,,,2019-11-19,14348.48
,,,2019-11-20,14348.48
,,,2019-11-21,14348.48
,,,2019-11-22,14348.48
,,,2019-11-23,14348.48
,,,2019-11-24,14348.48
,,,2019-11-25,14348.48
,,,2019-11-26,14348.48
,,,2019-11-27,14348.48
,,,2019-11-28,14348.48
,,,2019-11-29,14348.48
,,,2019-11-30,14348.48
,,,2019-12-1,14348.48
,,,2019-12-2,14348.48
,,,2019-12-3,14348.48
,,,2019-12-4,14348.48
,,,2019-12-5,14348.48
,,,2019-12-6,14348.48
,,,2019-12-7,14348.48
,,,2019-12-8,14348.48
,,,2019-12-9,14348.48
,,,2019-12-10,14348.48
,,,2019-12-11,14348.48
,,,2019-12-12,14348.48
,,,2019-12-13,14348.48
,,,2019-12-14,14348.48
,,,2019-12-15,14348.48
,,,2019-12-16,14348.48
,,,2019-12-17,14348.48
,,,2019-12-18,14348.48
,,,2019-12-19,14348.48
,,,2019-12-20,14348.48
,,,2019-12-21,14348.48
,,,2019-12-22,14348.48
,,,2019-12-23,14348.48
,,,2019-12-24,14348.48
,,,2019-12-25,14348.48
,,,2019-12-26,14348.48
,,,2019-12-27,14348.48
,,,2019-12-28,14348.48
,,,2019-12-29,14348.48
,,,2019-12-30,14348.48
,,,2019-12-31,14348.48
,,,2020-1-1,14348.48
,,,2020-1-2,14348.48
,,,2020-1-3,14348.48
,,,2020-1-4,14348.48
,,,2020-1-5,14348.48
,,,2020-1-6,14348.48
,,,2020-1-7,14348.48
,,,2020-1-8,14348.48
,,,2020-1-9,14348.48
,,,2020-1-10,14348.48
,,,2020-1-11,14348.48
,,,2020-1-12,14348.48
,,,2020-1-13,14348.48
,,,2020-1-14,14348.48
,,,2020-1-15,14348.48
,,,2020-1-16,14348.48
,,,2020-1-17,14348.48
,,,2020-1-18,14348.48
,,,2020-1-19,14348.48
,,,2020-1-20,14348.48
,,,2020-1-21,14348.48
,,,2020-1-22,14348.48
,,,2020-1-23,14348.48
,,,2020-1-24,14348.48
,,,2020-1-25,14348.48
,,,2020-1-26,14348.48
,,,2020-1-27,14280
,,,2020-1-28,14280
,,,2020-1-29,14280
,,,2020-1-30,14280
,,,2020-1-31,14280
,,,2020-2-1,14280
,,,2020-2-2,14280
,,,2020-2-3,14280
,,,2020-2-4,14280
,,,2020-2-5,14280
,,,2020-2-6,14280
,,,2020-2-7,14280
,,,2020-2-8,14280
,,,2020-2-9,14280
,,,2020-2-10,14280
,,,2020-2-11,14280
,,,2020-2-12,14280
,,,2020-2-13,14280
,,,2020-2-14,14280
,,,2020-2-15,14280
,,,2020-2-16,14280
,,,2020-2-17,14280
,,,2020-2-18,14280
,,,2020-2-19,14280
,,,2020-2-20,14280
,,,2020-2-21,14280
,,,2020-2-22,14280
,,,2020-2-23,14280
,,,2020-2-24,14280
,,,2020-2-25,14280
,,,2020-2-26,14280
,,,2020-2-27,14280
,,,2020-2-28,14280
,,,2020-2-29,14280
,,,2020-3-1,14280
,,,2020-3-2,14280
,,,2020-3-3,14280
,,,2020-3-4,14280
,,,2020-3-5,14280
,,,2020-3-6,14280
,,,2020-3-7,14280
,,,2020-3-8,14280
,,,2020-3-9,14280
