date,name,price,,
2021-4-5,氯化苯,7080,2017-2-10,7000
2021-4-12,氯化苯,7230,2017-2-11,7000
2021-4-19,氯化苯,7350,2017-2-12,7000
2021-4-26,氯化苯,7400,2017-2-13,7000
2021-5-3,氯化苯,7400,2017-2-14,7000
2021-5-10,氯化苯,7800,2017-2-15,7000
2021-5-17,氯化苯,7800,2017-2-16,7000
2021-5-24,氯化苯,7900,2017-2-17,7000
2021-5-31,氯化苯,7700,2017-2-18,7000
2021-6-7,氯化苯,7750,2017-2-19,7000
2021-6-14,氯化苯,7900,2017-2-20,6700
2021-6-21,氯化苯,7700,2017-2-21,6700
2021-6-28,氯化苯,7800,2017-2-22,6700
2021-7-5,氯化苯,8100,2017-2-23,6700
2021-7-12,氯化苯,8500,2017-2-24,6700
2021-7-19,氯化苯,8550,2017-2-25,6700
2021-7-26,氯化苯,8500,2017-2-26,6700
2021-8-2,氯化苯,8550,2017-2-27,6500
2021-8-9,氯化苯,8750,2017-2-28,6500
2021-8-16,氯化苯,8750,2017-3-1,6500
2021-8-23,氯化苯,8950,2017-3-2,6500
2021-8-30,氯化苯,9400,2017-3-3,6500
2021-9-6,氯化苯,9950,2017-3-4,6500
2021-9-13,氯化苯,10450,2017-3-5,6500
2021-9-20,氯化苯,10950,2017-3-6,6000
2021-9-27,氯化苯,11000,2017-3-7,6000
2021-10-4,氯化苯,11750,2017-3-8,6000
2021-10-11,氯化苯,11750,2017-3-9,6000
2021-10-18,氯化苯,12100,2017-3-10,6000
2021-10-25,氯化苯,12500,2017-3-11,6000
2021-11-1,氯化苯,12600,2017-3-12,6000
2021-11-8,氯化苯,12500,2017-3-13,6000
2021-11-15,氯化苯,11500,2017-3-14,6000
2021-11-22,氯化苯,10000,2017-3-15,6000
2021-11-29,氯化苯,7600,2017-3-16,6000
2021-12-6,氯化苯,7200,2017-3-17,6000
2021-12-13,氯化苯,7250,2017-3-18,6000
2021-12-20,氯化苯,7300,2017-3-19,6000
2021-12-27,氯化苯,6800,2017-3-20,6000
2022-1-3,氯化苯,6800,2017-3-21,6000
2022-1-10,氯化苯,7500,2017-3-22,6000
2022-1-17,氯化苯,8450,2017-3-23,6000
2022-1-24,氯化苯,8400,2017-3-24,6000
2022-1-31,氯化苯,8500,2017-3-25,6000
2022-2-1,氯化苯,5008.02,2017-3-26,6000
2022-2-7,氯化苯,8900,2017-3-27,5600
2022-2-14,氯化苯,8950,2017-3-28,5600
2022-2-21,氯化苯,8900,2017-3-29,5600
2022-2-28,氯化苯,8950,2017-3-30,5600
2022-3-7,氯化苯,8950,2017-3-31,5600
2022-3-14,氯化苯,8950,2017-4-1,5600
2022-3-21,氯化苯,8200,2017-4-2,5600
2022-3-28,氯化苯,8450,2017-4-3,5600
2022-4-25,氯化苯,8200,2017-4-4,5600
2022-5-2,氯化苯,8100,2017-4-5,5600
2022-5-9,氯化苯,8100,2017-4-6,5600
2022-5-16,氯化苯,8450,2017-4-7,5600
2022-5-23,氯化苯,8400,2017-4-8,5600
2022-5-30,氯化苯,8500,2017-4-9,5600
2022-6-6,氯化苯,8950,2017-4-10,5600
2022-6-13,氯化苯,8950,2017-4-11,5600
