12310,2022/8/16,10418.8
12310,2022/8/17,10418.8
12310,2022/8/18,10418.8
12310,2022/8/19,10418.8
12310,2022/8/20,10418.8
12310,2022/8/21,10418.8
12310,2022/8/22,10000
12310,2022/8/23,10000
12310,2022/8/24,10000
12310,2022/8/25,10000
12310,2022/8/26,10000
12310,2022/8/27,10000
12310,2022/8/28,10000
12310,2022/8/29,10200
12310,2022/8/30,10200
12310,2022/8/31,10200
12310,2022/9/1,7726.39
12310,2022/9/2,7726.39
12310,2022/9/3,7726.39
12310,2022/9/4,7726.39
12310,2022/9/5,11000
12310,2022/9/6,11000
12310,2022/9/7,11000
12310,2022/9/8,11000
12310,2022/9/9,11000
12310,2022/9/10,11000
12310,2022/9/11,11000
12310,2022/9/12,12000
12310,2022/9/13,12000
12310,2022/9/14,12000
12310,2022/9/15,12000
12310,2022/9/16,12000
12310,2022/9/17,12000
12310,2022/9/18,12000
12310,2022/9/19,11300
12310,2022/9/20,11300
12310,2022/9/21,11300
12310,2022/9/22,11300
12310,2022/9/23,11300
12310,2022/9/24,11300
12310,2022/9/25,11300
12310,2022/9/26,12800
12310,2022/9/27,12800
12310,2022/9/28,12800
12310,2022/9/29,12800
12310,2022/9/30,12800
12310,2022/10/1,12800
12310,2022/10/2,12800
12310,2022/10/3,13400
12310,2022/10/4,13400
12310,2022/10/5,13400
12310,2022/10/6,13400
12310,2022/10/7,13400
12310,2022/10/8,13400
12310,2022/10/9,13400
12310,2022/10/10,13400
12310,2022/10/11,13400
12310,2022/10/12,13400
12310,2022/10/13,13400
12310,2022/10/14,13400
12310,2022/10/15,13400
12310,2022/10/16,13400
12310,2022/10/17,14200
12310,2022/10/18,14200
12310,2022/10/19,14200
12310,2022/10/20,14200
12310,2022/10/21,14200
12310,2022/10/22,14200
12310,2022/10/23,14200
12310,2022/10/24,9646.1
12310,2022/10/25,9646.1
12310,2022/10/26,9646.1
12310,2022/10/27,9646.1
12310,2022/10/28,9646.1
12310,2022/10/29,9646.1
12310,2022/10/30,9646.1
12310,2022/10/31,9666.2
12310,2022/11/1,7726.39
12310,2022/11/2,7726.39
12310,2022/11/3,7726.39
12310,2022/11/4,7726.39
12310,2022/11/5,7726.39
12310,2022/11/6,7726.39
12310,2022/11/7,14000
12310,2022/11/8,14000
12310,2022/11/9,14000
12310,2022/11/10,14000
12310,2022/11/11,14000
12310,2022/11/12,14000
12310,2022/11/13,14000
12310,2022/11/14,9512.2
12310,2022/11/15,9512.2
12310,2022/11/16,9512.2
12310,2022/11/17,9512.2
12310,2022/11/18,9512.2
12310,2022/11/19,9512.2
12310,2022/11/20,9512.2
12310,2022/11/21,13600
12310,2022/11/22,13600
12310,2022/11/23,13600
12310,2022/11/24,13600
12310,2022/11/25,13600
12310,2022/11/26,13600
12310,2022/11/27,13600
12310,2022/11/28,8915.1
12310,2022/11/29,8915.1
12310,2022/11/30,8915.1
12310,2022/12/1,7726.39
12310,2022/12/2,7726.39
12310,2022/12/3,7726.39
12310,2022/12/4,7726.39
12310,2022/12/5,10600
12310,2022/12/6,10600
12310,2022/12/7,10600
12310,2022/12/8,10600
12310,2022/12/9,10600
12310,2022/12/10,10600
12310,2022/12/11,10600
12310,2022/12/12,8779.3
12310,2022/12/13,8779.3
12310,2022/12/14,8779.3
12310,2022/12/15,8779.3
12310,2022/12/16,8779.3
12310,2022/12/17,8779.3
12310,2022/12/18,8779.3
12310,2022/12/19,8605.5
12310,2022/12/20,8605.5
12310,2022/12/21,8605.5
12310,2022/12/22,8605.5
12310,2022/12/23,8605.5
12310,2022/12/24,8605.5
12310,2022/12/25,8605.5
12310,2022/12/26,9800
12310,2022/12/27,9800
12310,2022/12/28,9800
12310,2022/12/29,9800
12310,2022/12/30,9800
12310,2022/12/31,9800
12310,2023/1/1,7726.39
12310,2023/1/2,9236.35
12310,2023/1/3,9236.35
12310,2023/1/4,9236.35
12310,2023/1/5,9236.35
12310,2023/1/6,9236.35
12310,2023/1/7,9236.35
12310,2023/1/8,9236.35
12310,2023/1/9,10100
12310,2023/1/10,10100
12310,2023/1/11,10100
12310,2023/1/12,10100
12310,2023/1/13,10100
12310,2023/1/14,10100
12310,2023/1/15,10100
12310,2023/1/16,10000
12310,2023/1/17,10000
12310,2023/1/18,10000
12310,2023/1/19,10000
12310,2023/1/20,10000
12310,2023/1/21,10000
12310,2023/1/22,10000
12310,2023/1/23,9347.5
12310,2023/1/24,9347.5
12310,2023/1/25,9347.5
12310,2023/1/26,9347.5
12310,2023/1/27,9347.5
12310,2023/1/28,9347.5
12310,2023/1/29,9347.5
12310,2023/1/30,9800
12310,2023/1/31,9800
12310,2023/2/1,7726.39
12310,2023/2/2,7726.39
12310,2023/2/3,7726.39
12310,2023/2/4,7726.39
12310,2023/2/5,7726.39
12310,2023/2/6,11000
12310,2023/2/7,11000
12310,2023/2/8,11000
12310,2023/2/9,11000
12310,2023/2/10,11000
12310,2023/2/11,11000
12310,2023/2/12,11000
12310,2023/2/13,9485.3
12310,2023/2/14,9485.3
12310,2023/2/15,9485.3
12310,2023/2/16,9485.3
12310,2023/2/17,9485.3
12310,2023/2/18,9485.3
12310,2023/2/19,9485.3
12310,2023/2/20,12000
12310,2023/2/21,12000
12310,2023/2/22,12000
12310,2023/2/23,12000
12310,2023/2/24,12000
12310,2023/2/25,12000
12310,2023/2/26,12000
12310,2023/2/27,10196.1
12310,2023/2/28,10196.1
12310,2023/3/1,7675.662594
12310,2023/3/2,7675.662594
12310,2023/3/3,7675.662594
12310,2023/3/4,7675.662594
12310,2023/3/5,7675.662594
12310,2023/3/6,9668.24
12310,2023/3/7,9668.24
12310,2023/3/8,9668.24
12310,2023/3/9,9668.24
12310,2023/3/10,9668.24
12310,2023/3/11,9668.24
12310,2023/3/12,9668.24
12310,2023/3/13,9704.4
12310,2023/3/14,9704.4
12310,2023/3/15,9704.4
12310,2023/3/16,9704.4
12310,2023/3/17,9704.4
12310,2023/3/18,9704.4
12310,2023/3/19,9704.4
12310,2023/3/20,9790.4
12310,2023/3/21,9790.4
12310,2023/3/22,9790.4
12310,2023/3/23,9790.4
12310,2023/3/24,9790.4
12310,2023/3/25,9790.4
12310,2023/3/26,9790.4
12310,2023/3/27,11500
12310,2023/3/28,11500
12310,2023/3/29,11500
12310,2023/3/30,11500
12310,2023/3/31,11500
12310,2023/4/1,7891.583862
12310,2023/4/2,7891.583862
12310,2023/4/3,11900
12310,2023/4/4,11900
12310,2023/4/5,11900
12310,2023/4/6,11900
12310,2023/4/7,11900
12310,2023/4/8,11900
12310,2023/4/9,11900
12310,2023/4/10,9933.8
12310,2023/4/11,9933.8
12310,2023/4/12,9933.8
12310,2023/4/13,9933.8
12310,2023/4/14,9933.8
12310,2023/4/15,9933.8
12310,2023/4/16,9933.8
12310,2023/4/17,9966.7
12310,2023/4/18,9966.7
12310,2023/4/19,9966.7
12310,2023/4/20,9966.7
12310,2023/4/21,9966.7
12310,2023/4/22,9966.7
12310,2023/4/23,9966.7
12310,2023/4/24,11850
12310,2023/4/25,11850
12310,2023/4/26,11850
12310,2023/4/27,11850
12310,2023/4/28,11850
12310,2023/4/29,11850
12310,2023/4/30,11850
12310,2023/5/1,7940.264901
12310,2023/5/2,7940.264901
12310,2023/5/3,7940.264901
12310,2023/5/4,7940.264901
12310,2023/5/5,7940.264901
12310,2023/5/6,7940.264901
12310,2023/5/7,7940.264901
12310,2023/5/8,10013.5
12310,2023/5/9,10013.5
12310,2023/5/10,10013.5
12310,2023/5/11,10013.5
12310,2023/5/12,10013.5
12310,2023/5/13,10013.5
12310,2023/5/14,10013.5
12310,2023/5/15,9909.4
12310,2023/5/16,9909.4
12310,2023/5/17,9909.4
12310,2023/5/18,9909.4
12310,2023/5/19,9909.4
12310,2023/5/20,9909.4
12310,2023/5/21,9909.4
12310,2023/5/22,10650
12310,2023/5/23,10650
12310,2023/5/24,10650
12310,2023/5/25,10650
12310,2023/5/26,10650
12310,2023/5/27,10650
12310,2023/5/28,10650
12310,2023/5/29,9713
12310,2023/5/30,9713
12310,2023/5/31,9713
12310,2023/6/1,7512.924608
12310,2023/6/2,7512.924608
12310,2023/6/3,7512.924608
12310,2023/6/4,7512.924608
12310,2023/6/5,11100
12310,2023/6/6,11100
12310,2023/6/7,11100
12310,2023/6/8,11100
12310,2023/6/9,11100
12310,2023/6/10,11100
12310,2023/6/11,11100
12310,2023/6/12,9358.95
12310,2023/6/13,9358.95
12310,2023/6/14,9358.95
12310,2023/6/15,9358.95
12310,2023/6/16,9358.95
12310,2023/6/17,9358.95
12310,2023/6/18,9358.95
12310,2023/6/19,11100
12310,2023/6/20,11100
12310,2023/6/21,11100
12310,2023/6/22,11100
12310,2023/6/23,11100
12310,2023/6/24,11100
12310,2023/6/25,11100
12310,2023/6/26,9162.6
12310,2023/6/27,9162.6
12310,2023/6/28,9162.6
12310,2023/6/29,9162.6
12310,2023/6/30,9162.6
12310,2023/7/1,7208.68
12310,2023/7/2,7208.68
12310,2023/7/3,10350
12310,2023/7/4,10350
12310,2023/7/5,10350
12310,2023/7/6,10350
12310,2023/7/7,10350
12310,2023/7/8,10350
12310,2023/7/9,10350
12310,2023/7/10,9400
12310,2023/7/11,9400
12310,2023/7/12,9400
12310,2023/7/13,9400
12310,2023/7/14,9400
12310,2023/7/15,9400
12310,2023/7/16,9400
12310,2023/7/17,9900
12310,2023/7/18,9900
12310,2023/7/19,9900
12310,2023/7/20,9900
12310,2023/7/21,9900
12310,2023/7/22,9900
12310,2023/7/23,9900
12310,2023/7/24,9800
12310,2023/7/25,9800
12310,2023/7/26,9800
12310,2023/7/27,9800
12310,2023/7/28,9800
12310,2023/7/29,9800
12310,2023/7/30,9800
12310,2023/7/31,10097.4
12310,2023/8/1,7675.66
12001,2022/2/1,5215.957145
12001,2022/2/2,5215.957145
12001,2022/2/3,5215.957145
12001,2022/2/4,5215.957145
12001,2022/2/5,5215.957145
12001,2022/2/6,5215.957145
12001,2022/2/7,5215.957145
12001,2022/2/8,5215.957145
12001,2022/2/9,5215.957145
12001,2022/2/10,5215.957145
12001,2022/2/11,5215.957145
12001,2022/2/12,5215.957145
12001,2022/2/13,5215.957145
12001,2022/2/14,5215.957145
12001,2022/2/15,5215.957145
12001,2022/2/16,5215.957145
12001,2022/2/17,5215.957145
12001,2022/2/18,5215.957145
12001,2022/2/19,5215.957145
12001,2022/2/20,5215.957145
12001,2022/2/21,5215.957145
12001,2022/2/22,5215.957145
12001,2022/2/23,5215.957145
12001,2022/2/24,5215.957145
12001,2022/2/25,5215.957145
12001,2022/2/26,5215.957145
12001,2022/2/27,5215.957145
12001,2022/2/28,5215.957145
12001,2022/3/1,5215.957145
12001,2022/3/2,5215.957145
12001,2022/3/3,5215.957145
12001,2022/3/4,5215.957145
12001,2022/3/5,5215.957145
12001,2022/3/6,5215.957145
12001,2022/3/7,5215.957145
12001,2022/3/8,5215.957145
12001,2022/3/9,5215.957145
12001,2022/3/10,5215.957145
12001,2022/3/11,5215.957145
12001,2022/3/12,5215.957145
12001,2022/3/13,5215.957145
12001,2022/3/14,5215.957145
12001,2022/3/15,5215.957145
12001,2022/3/16,5215.957145
12001,2022/3/17,5215.957145
12001,2022/3/18,5215.957145
12001,2022/3/19,5215.957145
12001,2022/3/20,5215.957145
12001,2022/3/21,5215.957145
12001,2022/3/22,5215.957145
12001,2022/3/23,5215.957145
12001,2022/3/24,5215.957145
12001,2022/3/25,5215.957145
12001,2022/3/26,5215.957145
12001,2022/3/27,5215.957145
12001,2022/3/28,5215.957145
12001,2022/3/29,5215.957145
12001,2022/3/30,5215.957145
12001,2022/3/31,5215.957145
12001,2022/4/1,5215.957145
12001,2022/4/2,5215.957145
12001,2022/4/3,5215.957145
12001,2022/4/4,5215.957145
12001,2022/4/5,5215.957145
12001,2022/4/6,5215.957145
12001,2022/4/7,5215.957145
12001,2022/4/8,5215.957145
12001,2022/4/9,5215.957145
12001,2022/4/10,5215.957145
12001,2022/4/11,5215.957145
12001,2022/4/12,5215.957145
12001,2022/4/13,5215.957145
12001,2022/4/14,5215.957145
12001,2022/4/15,5215.957145
12001,2022/4/16,5215.957145
12001,2022/4/17,5215.957145
12001,2022/4/18,5215.957145
12001,2022/4/19,5215.957145
12001,2022/4/20,5215.957145
12001,2022/4/21,5215.957145
12001,2022/4/22,5215.957145
12001,2022/4/23,5215.957145
12001,2022/4/24,5215.957145
12001,2022/4/25,5215.957145
12001,2022/4/26,5215.957145
12001,2022/4/27,5215.957145
12001,2022/4/28,5215.957145
12001,2022/4/29,5215.957145
12001,2022/4/30,5215.957145
12001,2022/5/1,5215.957145
12001,2022/5/2,5215.957145
12001,2022/5/3,5215.957145
12001,2022/5/4,5215.957145
12001,2022/5/5,5215.957145
12001,2022/5/6,5215.957145
12001,2022/5/7,5215.957145
12001,2022/5/8,5215.957145
12001,2022/5/9,5215.957145
12001,2022/5/10,5215.957145
12001,2022/5/11,5215.957145
12001,2022/5/12,5215.957145
12001,2022/5/13,5215.957145
12001,2022/5/14,5215.957145
12001,2022/5/15,5215.957145
12001,2022/5/16,5215.957145
12001,2022/5/17,5215.957145
12001,2022/5/18,5215.957145
12001,2022/5/19,5215.957145
12001,2022/5/20,5215.957145
12001,2022/5/21,5215.957145
12001,2022/5/22,5215.957145
12001,2022/5/23,5215.957145
12001,2022/5/24,5215.957145
12001,2022/5/25,5215.957145
12001,2022/5/26,5215.957145
12001,2022/5/27,5215.957145
12001,2022/5/28,5215.957145
12001,2022/5/29,5215.957145
12001,2022/5/30,5215.957145
12001,2022/5/31,5215.957145
12001,2022/6/1,5215.957145
12001,2022/6/2,5215.957145
12001,2022/6/3,5215.957145
12001,2022/6/4,5215.957145
12001,2022/6/5,5215.957145
12001,2022/6/6,5215.957145
12001,2022/6/7,5215.957145
12001,2022/6/8,5215.957145
12001,2022/6/9,5215.957145
12001,2022/6/10,5215.957145
12001,2022/6/11,5215.957145
12001,2022/6/12,5215.957145
12001,2022/6/13,5215.957145
12001,2022/6/14,5215.957145
12001,2022/6/15,5215.957145
12001,2022/6/16,5215.957145
12001,2022/6/17,5215.957145
12001,2022/6/18,5215.957145
12001,2022/6/19,5215.957145
12001,2022/6/20,5215.957145
12001,2022/6/21,5215.957145
12001,2022/6/22,5215.957145
12001,2022/6/23,5215.957145
12001,2022/6/24,5215.957145
12001,2022/6/25,5215.957145
12001,2022/6/26,5215.957145
12001,2022/6/27,5215.957145
12001,2022/6/28,5215.957145
12001,2022/6/29,5215.957145
12001,2022/6/30,5215.957145
12001,2022/7/1,5215.957145
12001,2022/7/2,5215.957145
12001,2022/7/3,5215.957145
12001,2022/7/4,5215.957145
12001,2022/7/5,5215.957145
12001,2022/7/6,5215.957145
12001,2022/7/7,5215.957145
12001,2022/7/8,5215.957145
12001,2022/7/9,5215.957145
12001,2022/7/10,5215.957145
12001,2022/7/11,5215.957145
12001,2022/7/12,5215.957145
12001,2022/7/13,5215.957145
12001,2022/7/14,5215.957145
12001,2022/7/15,5215.957145
12001,2022/7/16,5215.957145
12001,2022/7/17,5215.957145
12001,2022/7/18,5215.957145
12001,2022/7/19,5215.957145
12001,2022/7/20,5215.957145
12001,2022/7/21,5215.957145
12001,2022/7/22,5215.957145
12001,2022/7/23,5215.957145
12001,2022/7/24,5215.957145
12001,2022/7/25,5215.957145
12001,2022/7/26,5215.957145
12001,2022/7/27,5215.957145
12001,2022/7/28,5215.957145
12001,2022/7/29,5215.957145
12001,2022/7/30,5215.957145
12001,2022/7/31,5215.957145
12001,2022/8/1,5215.957145
12001,2022/8/2,5215.957145
12001,2022/8/3,5215.957145
12001,2022/8/4,5215.957145
12001,2022/8/5,5215.957145
12001,2022/8/6,5215.957145
12001,2022/8/7,5215.957145
12001,2022/8/8,5215.957145
12001,2022/8/9,5215.957145
12001,2022/8/10,5215.957145
12001,2022/8/11,5215.957145
12001,2022/8/12,5215.957145
12001,2022/8/13,5215.957145
12001,2022/8/14,5215.957145
12001,2022/8/15,5215.957145
12001,2022/8/16,5215.957145
12001,2022/8/17,5215.957145
12001,2022/8/18,5215.957145
12001,2022/8/19,5215.957145
12001,2022/8/20,5215.957145
12001,2022/8/21,5215.957145
12001,2022/8/22,5215.957145
12001,2022/8/23,5215.957145
12001,2022/8/24,5215.957145
12001,2022/8/25,5215.957145
12001,2022/8/26,5215.957145
12001,2022/8/27,5215.957145
12001,2022/8/28,5215.957145
12001,2022/8/29,5215.957145
12001,2022/8/30,5215.957145
12001,2022/8/31,5215.957145
12001,2022/9/1,5182.223731
12001,2022/9/2,5182.223731
12001,2022/9/3,5182.223731
12001,2022/9/4,5182.223731
12001,2022/9/5,5182.223731
12001,2022/9/6,5182.223731
12001,2022/9/7,5182.223731
12001,2022/9/8,5182.223731
12001,2022/9/9,5182.223731
12001,2022/9/10,5182.223731
12001,2022/9/11,5182.223731
12001,2022/9/12,5182.223731
12001,2022/9/13,5182.223731
12001,2022/9/14,5182.223731
12001,2022/9/15,5182.223731
12001,2022/9/16,5182.223731
12001,2022/9/17,5182.223731
12001,2022/9/18,5182.223731
12001,2022/9/19,5182.223731
12001,2022/9/20,5182.223731
12001,2022/9/21,5182.223731
12001,2022/9/22,5182.223731
12001,2022/9/23,5182.223731
12001,2022/9/24,5182.223731
12001,2022/9/25,5182.223731
12001,2022/9/26,5182.223731
12001,2022/9/27,5182.223731
12001,2022/9/28,5182.223731
12001,2022/9/29,5182.223731
12001,2022/9/30,5182.223731
12001,2022/10/1,5182.223731
12001,2022/10/2,5182.223731
12001,2022/10/3,5182.223731
12001,2022/10/4,5182.223731
12001,2022/10/5,5182.223731
12001,2022/10/6,5182.223731
12001,2022/10/7,5182.223731
12001,2022/10/8,5182.223731
12001,2022/10/9,5182.223731
12001,2022/10/10,5182.223731
12001,2022/10/11,5182.223731
12001,2022/10/12,5182.223731
12001,2022/10/13,5182.223731
12001,2022/10/14,5182.223731
12001,2022/10/15,5182.223731
12001,2022/10/16,5182.223731
12001,2022/10/17,5182.223731
12001,2022/10/18,5182.223731
12001,2022/10/19,5182.223731
12001,2022/10/20,5182.223731
12001,2022/10/21,5182.223731
12001,2022/10/22,5182.223731
12001,2022/10/23,5182.223731
12001,2022/10/24,5182.223731
12001,2022/10/25,5182.223731
12001,2022/10/26,5182.223731
12001,2022/10/27,5182.223731
12001,2022/10/28,5182.223731
12001,2022/10/29,5182.223731
12001,2022/10/30,5182.223731
12001,2022/10/31,5182.223731
12001,2022/11/1,5182.223731
12001,2022/11/2,5182.223731
12001,2022/11/3,5182.223731
12001,2022/11/4,5182.223731
12001,2022/11/5,5182.223731
12001,2022/11/6,5182.223731
12001,2022/11/7,5182.223731
12001,2022/11/8,5182.223731
12001,2022/11/9,5182.223731
12001,2022/11/10,5182.223731
12001,2022/11/11,5182.223731
12001,2022/11/12,5182.223731
12001,2022/11/13,5182.223731
12001,2022/11/14,5182.223731
12001,2022/11/15,5182.223731
12001,2022/11/16,5182.223731
12001,2022/11/17,5182.223731
12001,2022/11/18,5182.223731
12001,2022/11/19,5182.223731
12001,2022/11/20,5182.223731
12001,2022/11/21,5182.223731
12001,2022/11/22,5182.223731
12001,2022/11/23,5182.223731
12001,2022/11/24,5182.223731
12001,2022/11/25,5182.223731
12001,2022/11/26,5182.223731
12001,2022/11/27,5182.223731
12001,2022/11/28,5182.223731
12001,2022/11/29,5182.223731
12001,2022/11/30,5182.223731
12001,2022/12/1,5088.5
12001,2022/12/2,5088.5
12001,2022/12/3,5088.5
12001,2022/12/4,5088.5
12001,2022/12/5,5088.5
12001,2022/12/6,5088.5
12001,2022/12/7,5088.5
12001,2022/12/8,5088.5
12001,2022/12/9,5088.5
12001,2022/12/10,5088.5
12001,2022/12/11,5088.5
12001,2022/12/12,5088.5
12001,2022/12/13,5088.5
12001,2022/12/14,5088.5
12001,2022/12/15,5088.5
12001,2022/12/16,5088.5
12001,2022/12/17,5088.5
12001,2022/12/18,5088.5
12001,2022/12/19,5088.5
12001,2022/12/20,5088.5
12001,2022/12/21,5088.5
12001,2022/12/22,5088.5
12001,2022/12/23,5088.5
12001,2022/12/24,5088.5
12001,2022/12/25,5088.5
12001,2022/12/26,5088.5
12001,2022/12/27,5088.5
12001,2022/12/28,5088.5
12001,2022/12/29,5088.5
12001,2022/12/30,5088.5
12001,2022/12/31,5088.5
12001,2023/1/1,4557.52
12001,2023/1/2,4557.52
12001,2023/1/3,4557.52
12001,2023/1/4,4557.52
12001,2023/1/5,4557.52
12001,2023/1/6,4557.52
12001,2023/1/7,4557.52
12001,2023/1/8,4557.52
12001,2023/1/9,4557.52
12001,2023/1/10,4557.52
12001,2023/1/11,4557.52
12001,2023/1/12,4557.52
12001,2023/1/13,4557.52
12001,2023/1/14,4557.52
12001,2023/1/15,4557.52
12001,2023/1/16,4557.52
12001,2023/1/17,4557.52
12001,2023/1/18,4557.52
12001,2023/1/19,4557.52
12001,2023/1/20,4557.52
12001,2023/1/21,4557.52
12001,2023/1/22,4557.52
12001,2023/1/23,4557.52
12001,2023/1/24,4557.52
12001,2023/1/25,4557.52
12001,2023/1/26,4557.52
12001,2023/1/27,4557.52
12001,2023/1/28,4557.52
12001,2023/1/29,4557.52
12001,2023/1/30,4557.52
12001,2023/1/31,4557.52
12001,2023/2/1,4911.5
12001,2023/2/2,4911.5
12001,2023/2/3,4911.5
12001,2023/2/4,4911.5
12001,2023/2/5,4911.5
12001,2023/2/6,4911.5
12001,2023/2/7,4911.5
12001,2023/2/8,4911.5
12001,2023/2/9,4911.5
12001,2023/2/10,4911.5
12001,2023/2/11,4911.5
12001,2023/2/12,4911.5
12001,2023/2/13,4911.5
12001,2023/2/14,4911.5
12001,2023/2/15,4911.5
12001,2023/2/16,4911.5
12001,2023/2/17,4911.5
12001,2023/2/18,4911.5
12001,2023/2/19,4911.5
12001,2023/2/20,4911.5
12001,2023/2/21,4911.5
12001,2023/2/22,4911.5
12001,2023/2/23,4911.5
12001,2023/2/24,4911.5
12001,2023/2/25,4911.5
12001,2023/2/26,4911.5
12001,2023/2/27,4911.5
12001,2023/2/28,4911.5
12001,2023/3/1,4874.035475
12001,2023/3/2,4874.035475
12001,2023/3/3,4874.035475
12001,2023/3/4,4874.035475
12001,2023/3/5,4874.035475
12001,2023/3/6,4874.035475
12001,2023/3/7,4874.035475
12001,2023/3/8,4874.035475
12001,2023/3/9,4874.035475
12001,2023/3/10,4874.035475
12001,2023/3/11,4874.035475
