Episode,Actor,Total_Reward,Actor_Loss,critic_Loss
802,0,-290000.0,101228696.75,2896293512.0
802,1,-293606.5,355049221.0,2824303720.0
802,2,-282274.09130859375,224841239.5,2784181178.0
802,3,-268977.19580078125,158037532.5,3127134768.0
802,4,-226812.73779296875,118822535.5,1971579154.0
802,5,-290416.7998046875,469733217.0,2843866448.0
802,6,-278744.880859375,128220806.0,2711803456.0
802,7,-267784.82958984375,132455038.0,2666233476.0
803,0,-296011.0498046875,781143350.0,3087469184.0
803,1,-295473.490234375,132536719.0,2962636416.0
803,2,-254338.7890625,203274083.5,2313829432.0
803,3,-277954.1279296875,130605011.0,2511082504.0
803,4,-258155.359375,67241677.5,2614558080.0
803,5,-221229.01806640625,48094282.375,1667105624.0
803,6,-271397.08642578125,185251965.5,2703135800.0
803,7,-273822.3115234375,272931806.0,2545905616.0
804,0,-266263.421875,156487577.0,2323409988.0
804,1,-282550.9404296875,157131347.0,2808875167.0
804,2,-275676.501953125,108909016.0,2709091161.0
804,3,-290000.0,176333484.0,2898754928.0
804,4,-290000.0,148399908.5,2981777608.0
804,5,-278810.4599609375,126876161.0,2657569720.0
804,6,-277929.6591796875,238067091.5,2754146396.0
804,7,-225398.88708496094,88159720.5,2112190643.625
805,0,-290000.0,182339978.5,2837106760.0
805,1,-275990.64892578125,261998652.5,2737283264.0
805,2,-272768.33935546875,156113711.5,2947044824.0
805,3,-256763.27612304688,124442661.75,2452347516.0
805,4,-262085.8486328125,65554272.25,2369399560.0
805,5,-264431.0595703125,174701098.0,2492547644.0
805,6,-289206.7197265625,85294393.25,2852690216.0
805,7,-269681.84619140625,106702593.5,2475787832.0
806,0,-231738.80908203125,163705951.5,1871293428.0
806,1,-287451.9841308594,143922796.25,3376316551.0
806,2,-253968.41064453125,57690452.5,2288258520.0
806,3,-222634.55859375,79429944.25,2380916292.0
806,4,-290000.0,191418660.0,2794008192.0
806,5,-282305.3212890625,144396128.5,2685750408.0
806,6,-285781.4296875,466865260.0,2849747772.0
806,7,-237540.97875976562,206974638.5,4035096820.8134117
807,0,-277894.4208984375,281712610.0,2842093472.0
807,1,-294713.5087890625,144706565.0,3052445264.0
807,2,-294596.75,211790013.0,2968124960.0
807,3,-274483.14013671875,275671325.0,2596235082.0
807,4,-254814.30981445312,195055113.5,2677067251.859375
807,5,-299606.6904296875,130906502.0,3232934656.0
807,6,-317445.81640625,157081072.0,4208982392.0
807,7,-200862.08154296875,58119593.625,1778354623.0751953
808,0,-278763.3801269531,58949014.25,2735693558.5
808,1,-271681.29150390625,127940983.5,2859975712.0
808,2,-254753.0009765625,232911075.5,2446274140.0
808,3,-284276.23974609375,91243884.5,2802294416.0
808,4,-305065.75,198023747.0,3320477016.0
808,5,-250643.3525390625,108989029.0,2988433390.0742188
808,6,-256034.611328125,104418502.75,2261678296.0
808,7,-278499.76611328125,233439000.5,2972915265.875
809,0,-281226.51953125,175295840.0,2787251846.125
809,1,-290000.0,135822893.5,3016789144.0
809,2,-254263.78955078125,61682883.75,2366704138.0
809,3,-291392.60009765625,194389057.0,3158274238.0
809,4,-256761.2919921875,291861138.0,2344751168.0
809,5,-270071.4013671875,114141589.5,2517932128.0
809,6,-217231.79931640625,55732885.75,1982034834.0
809,7,-286437.318359375,250075153.0,2805235072.0
810,0,-243422.7490234375,327011320.0,2243968880.0
810,1,-282418.02197265625,101648364.25,2695925912.0
810,2,-271649.708984375,173669303.0,2608677504.0
810,3,-282206.36962890625,113240521.75,2941801451.0
810,4,-191400.82983398438,85644615.0,2699905099.6875
810,5,-287135.92041015625,62616568.75,2903695706.0
810,6,-282323.5986328125,261302188.0,2764455528.0
810,7,-258066.80078125,139379494.5,2314550224.0
811,0,-268766.9501953125,277373523.0,2588047904.0
811,1,-281558.10009765625,273380942.0,2926352282.25
811,2,-302764.689453125,296168155.0,3460040720.0
811,3,-214736.85107421875,35309203.875,1686001264.375
811,4,-290000.0,145280857.5,2922069600.0
811,5,-254413.86303710938,247443504.0,2371536362.5390625
811,6,-254950.7587890625,90587896.0,2327361872.0
811,7,-259008.01904296875,174697038.0,2804984553.0
812,0,-319661.1513671875,15160035.5625,4178517400.0
812,1,-306473.9091796875,59868217.625,3270633112.0
812,2,-281138.259765625,56394463.625,2780202576.0
812,3,-232701.16821289062,267852906.0,2203864529.0
812,4,-267821.94287109375,150789113.0,3081088498.0
812,5,-253704.30126953125,237417771.0,2148233820.0
812,6,-253249.5283203125,181615624.5,2887206821.4902344
812,7,-301142.05078125,283736036.0,3215468368.0
813,0,-265780.73974609375,174416044.0,2674055780.0
813,1,-281986.2998046875,118153763.0,2932378009.0
813,2,-276593.77978515625,181762723.5,2654185832.0
813,3,-263728.767578125,136029941.5,2565110776.0
813,4,-263027.7712402344,37624711.875,2903474678.9375
813,5,-261281.939453125,71644174.25,2363457680.0
813,6,-257245.43017578125,237424369.5,2182950548.0
813,7,-262933.4089355469,116114405.25,2582189076.75
814,0,-273840.73828125,175815792.0,2662611916.0
814,1,-274080.6796875,154644319.0,2618301544.0
814,2,-277473.759765625,93321032.5,2786363308.0
814,3,-296242.109375,188538708.5,3089960272.0
814,4,-266076.234375,231117855.5,2536736240.0
814,5,-274307.47998046875,282334623.0,2771697828.0
814,6,-282374.4111328125,190235181.0,2840859086.0
814,7,-265082.10986328125,217117662.5,2728085526.0
815,0,-294314.6298828125,130852822.5,2990510816.0
815,1,-270274.6083984375,264803308.0,2726850444.0
815,2,-255192.88012695312,191204634.0,2315834699.0
815,3,-244785.81103515625,88934653.25,2245194547.875
815,4,-261495.490234375,244841647.5,2362480776.0
815,5,-248678.39282226562,289278837.0,2491957804.5
815,6,-261313.57861328125,74553897.75,2315838820.0
815,7,-277737.1796875,260642241.0,2788563478.0
816,0,-245298.41650390625,92747462.5,2198513904.0
816,1,-299096.73046875,121025841.0,3163068944.0
816,2,-277193.400390625,202946770.0,2740515754.0
816,3,-249652.56005859375,206782389.0,2378963612.0
816,4,-290000.0,143194159.0,2851827592.0
816,5,-255285.13134765625,91847519.5,2404702126.8125
816,6,-272741.6884765625,36431769.75,2581125512.0
816,7,-239065.890625,175174825.5,2235584599.25
817,0,-259677.5009765625,82580782.0,2366216784.0
817,1,-286780.259765625,84649555.5,2768958488.0
817,2,-252966.0498046875,226962702.5,2350891894.0
817,3,-290000.0,273606443.0,2874336112.0
817,4,-228238.19189453125,94810905.5,2265016745.25
817,5,-247016.04150390625,227198701.5,2341530692.0
817,6,-290000.0,230435261.5,2876565904.0
817,7,-263334.73095703125,205248630.0,2610823508.0
818,0,-283539.759765625,216400569.0,2757697683.0
818,1,-289033.88818359375,89597755.0,3262161216.0
818,2,-285716.22900390625,105629615.25,2916243036.0
818,3,-232477.1728515625,143244660.5,1991920769.0
818,4,-292967.6103515625,189706669.0,2840684192.0
818,5,-274762.439453125,114155652.25,2560476064.5
818,6,-290000.0,396251613.0,2972270128.0
818,7,-261370.44091796875,133135766.0,2395570032.0
819,0,-286984.498046875,277453886.0,2949346256.0
819,1,-248363.15087890625,28177529.5625,2469196770.0
819,2,-293577.689453125,187696275.0,3030174552.0
819,3,-271311.36669921875,163855961.0,2658775360.0
819,4,-293478.0,221916163.5,2972572920.0
819,5,-290000.0,248308699.0,2877368104.0
819,6,-263124.19287109375,202823299.5,2520916892.0
819,7,-259116.5185546875,185349111.0,2375856444.0
820,0,-233763.94165039062,157297242.5,2323980061.5
820,1,-298474.4609375,368672184.0,3242675368.0
820,2,-297456.1796875,145580835.0,3082378008.0
820,3,-277971.33984375,166942045.0,2846103473.5
820,4,-278130.05078125,301345707.0,2854260336.0
820,5,-241642.31884765625,256218869.0,2455922325.0
820,6,-289575.86962890625,78568849.0,3123652648.0
820,7,-297784.83984375,305869692.0,3141228584.0
821,0,-270799.83984375,88523103.0,2536997780.0
821,1,-309411.7412109375,302229169.0,3219690712.0
821,2,-277949.66015625,132793938.5,2628254950.0
821,3,-227968.60400390625,87239652.5,2169906697.25
821,4,-273566.8525390625,155669705.5,2514111763.0
821,5,-260227.4775390625,149208488.0,2670395367.25
821,6,-257728.33984375,172769778.5,3160563554.0
821,7,-291835.119140625,394332745.0,3040611840.0
822,0,-296512.75,319112516.0,3094663864.0
822,1,-285381.18896484375,135471239.5,2826764412.0
822,2,-242144.33081054688,149287071.0,2339144537.0
822,3,-306696.0810546875,207248682.5,3725412536.0
822,4,-286656.1220703125,184283109.0,2835414192.0
822,5,-287703.599609375,79176741.5,2859420064.0
822,6,-215700.4443359375,249663466.0,2374780637.5625
822,7,-268184.6826171875,207184659.0,2661770764.0
823,0,-261321.0595703125,125088842.0,2664306491.6875
823,1,-230634.28051757812,96979917.5,2086415633.96875
823,2,-244366.20043945312,185817470.0,2266533479.0
823,3,-290000.0,194577353.5,2873390640.0
823,4,-292686.44921875,262864950.0,2999910144.0
823,5,-278096.4697265625,174231213.5,2694272334.0
823,6,-269180.20947265625,96374155.25,2562155004.0
823,7,-267280.07958984375,211796298.0,2510623606.0
824,0,-223468.26953125,67078963.5,1811919944.0
824,1,-265303.388671875,218622193.0,2482371248.0
824,2,-263987.14990234375,213635416.0,2483245244.0
824,3,-275421.6105957031,115278534.25,2707147483.375
824,4,-288241.94189453125,363982541.0,3882466940.0
824,5,-262147.9765625,151353070.0,2601973514.0
824,6,-206186.818359375,59812970.1875,2713608089.286133
824,7,-285938.65234375,78614442.75,2860404136.0
825,0,-239401.57971191406,139837320.5,2023340809.75
825,1,-296222.7998046875,351754922.0,3139897176.0
825,2,-300264.349609375,186926872.5,3150892032.0
825,3,-265032.96728515625,161827368.5,2942121923.859375
825,4,-295530.83984375,261627540.5,3018880224.0
825,5,-284406.7802734375,381320983.0,2585875016.0
825,6,-258698.26879882812,321160348.0,2384140479.5
825,7,-256542.6787109375,114710619.0,2569777456.0
826,0,-296337.1103515625,185745673.0,3304057464.0
826,1,-300495.69921875,164408588.5,3095750632.0
826,2,-236150.12731933594,114965563.375,2528215284.625
826,3,-263030.09130859375,85263120.25,2390649848.0
826,4,-272921.5927734375,216011433.5,2553351444.0
826,5,-282568.66796875,214122489.0,3203292482.59375
826,6,-227783.88037109375,172789092.0,2466079872.5625
826,7,-282932.58056640625,515518798.0,2879701834.0
827,0,-279324.7705078125,149230906.0,2664124120.0
827,1,-277751.2917480469,136006060.5,3334576987.9316406
827,2,-258748.31005859375,132947317.0,2469662704.0
827,3,-281468.4697265625,179430679.5,2881569597.25
827,4,-256489.11181640625,101840047.75,2716491462.0
827,5,-275500.0,226005609.0,2632835024.0
827,6,-290000.0,112909250.0,2866488624.0
827,7,-271731.3408203125,133004477.0,2515098136.0
828,0,-277576.7685546875,107511009.75,2654576676.0
828,1,-269999.10791015625,311357697.0,2927039414.0
828,2,-299541.9306640625,222130562.0,3218577368.0
828,3,-233307.60180664062,89701123.5,2345781512.6875
828,4,-268379.7705078125,174259151.0,2554787752.0
828,5,-260462.58740234375,272045414.5,2641895462.25
828,6,-274689.349609375,117473053.25,2901744328.0
828,7,-295447.69873046875,179764576.0,3167823360.0
829,0,-256470.57177734375,205812663.0,2662185488.0
829,1,-287457.68017578125,665093136.0,3064471352.0
829,2,-275441.71240234375,189471454.0,2920640883.0
829,3,-299100.4697265625,104623379.75,3114857184.0
829,4,-250881.62890625,34242052.875,2231446648.0
829,5,-220031.21044921875,78649648.25,1793353760.0
829,6,-277235.939453125,366131295.0,2579224921.0
829,7,-262585.7705078125,72383080.25,2721425864.0
830,0,-235388.5322265625,283619785.0,2383505064.5
830,1,-285458.26025390625,204512869.5,2818199815.5
830,2,-281269.759765625,118467746.0,2752342912.0
830,3,-288775.8701171875,185302441.5,2753097360.0
830,4,-251029.9599609375,28735218.75,2414616924.5
830,5,-254080.6376953125,83730981.75,2321110080.0
830,6,-275088.13037109375,62744143.875,2766653348.0
830,7,-307231.291015625,66649047.0,3389673696.0
831,0,-267583.30126953125,495588822.0,2510534296.5
831,1,-279994.2001953125,104675470.5,2819168086.0
831,2,-259248.07666015625,120903581.5,2791200245.75
831,3,-297118.4091796875,364577899.0,3085106624.0
831,4,-283050.46142578125,230092849.5,2893338728.0
831,5,-264745.009765625,99003828.0,2609582704.0
831,6,-248301.837890625,234112110.0,2230522176.0
831,7,-263369.76025390625,126079809.0,2441703224.0
832,0,-305506.0107421875,133808300.0,3381470552.0
832,1,-268566.8684082031,78535646.75,2890539126.0
832,2,-288617.009765625,61007908.875,2730807172.0
832,3,-273396.4609375,114013663.5,2531357648.0
832,4,-292373.80126953125,83914282.75,3083201400.0
832,5,-250725.02099609375,149000080.5,3141900133.9296875
832,6,-284397.75,211741395.0,2847750256.0
832,7,-266051.2998046875,154779823.0,2367987976.0
833,0,-261597.798828125,231479878.0,2490083584.0
833,1,-275684.05078125,219543050.5,2560849132.0
833,2,-280028.6796875,122306141.5,2764036662.21521
833,3,-290329.919921875,319184729.0,2881285040.0
833,4,-267058.95947265625,99095622.25,2670767408.0
833,5,-283000.0,147087235.0,2785799984.0
833,6,-254608.53076171875,104158044.0,2816013045.75
833,7,-287467.650390625,115537285.0,2810725840.0
834,0,-294679.3203125,208341871.5,3135669480.0
834,1,-235326.61083984375,197276101.5,1993562328.0
834,2,-273239.080078125,374719206.0,2908781656.0
834,3,-290000.0,288942441.0,2883217328.0
834,4,-290000.0,176836044.5,3133839560.0
834,5,-274379.10009765625,165043200.0,2812368482.0
834,6,-274115.5283203125,78370663.5,3069095672.0
834,7,-226791.20947265625,126222789.0,2517722723.0
835,0,-290000.0,291658979.0,2980046632.0
835,1,-281705.681640625,166724987.0,2845616384.0
835,2,-271069.20947265625,177192874.0,2572109870.0
835,3,-253962.0906982422,231022330.5,2368666192.5
835,4,-299448.48046875,159731786.5,3053894368.0
835,5,-272396.8212890625,118368756.0,2611346246.375
835,6,-261603.6376953125,231082810.0,2430013304.0
835,7,-262446.10205078125,236156529.0,2343100980.0
836,0,-259744.90893554688,173124116.5,2478769322.78125
836,1,-245006.44921875,57807783.75,2116872862.5
836,2,-297240.4306640625,141816404.0,2891549104.0
836,3,-269004.9237060547,94017799.25,2862889901.75
836,4,-255387.91943359375,313496080.0,2580357730.0
836,5,-239427.51953125,488965868.0,2202721082.0
836,6,-225896.13049316406,199780597.0,2063863880.25
836,7,-292052.25,213840452.0,3040667952.0
837,0,-274623.828125,154851239.0,2889093576.0
837,1,-274769.4228515625,202652674.5,2531104080.0
837,2,-224148.90673828125,213200582.5,2255469823.25
837,3,-249486.11962890625,134699120.5,2259595772.0
837,4,-270984.0197753906,175997140.0,3011631820.25
837,5,-284416.62890625,108639034.75,2771470696.0
837,6,-296740.8984375,54142588.625,3083202584.0
837,7,-264719.60009765625,121347482.25,2546854478.0
838,0,-299653.349609375,316384031.0,3328306496.0
838,1,-251824.8798828125,160382044.5,2766232230.0
838,2,-302260.4296875,628393436.0,3244433040.0
838,3,-289919.109375,345269525.0,2948265376.0
838,4,-245182.01049804688,92765844.0,2287254922.0
838,5,-265818.14208984375,231627336.0,2739937817.0625
838,6,-290000.0,309185529.0,2634788136.0
838,7,-267009.4931640625,155098445.5,2538466896.0
839,0,-286384.419921875,609642342.0,2645188900.0
839,1,-289878.5302734375,230405507.5,2728337178.0
839,2,-252994.2392578125,89288632.25,2244715777.0
839,3,-239481.0673828125,100666889.75,2155430242.3125
839,4,-289836.7294921875,294937365.0,3529651726.0
839,5,-283434.0,120917575.0,2822257176.0
839,6,-264369.06787109375,124132348.5,3181434931.390625
839,7,-266952.35888671875,83392969.25,2541521176.0
840,0,-290493.2099609375,205145195.5,2976815176.0
840,1,-277867.0400390625,222004179.0,2912462569.8320312
840,2,-275143.7197265625,126542634.5,2616624832.0
840,3,-290811.83203125,216860474.0,2903517192.0
840,4,-299676.640625,306695763.0,3035264624.0
840,5,-292849.41015625,334789439.0,2968429640.0
840,6,-243312.02075195312,283486810.0,2273006916.875
840,7,-266055.7890625,147384682.5,2805549254.375
841,0,-244571.80126953125,100627962.25,2137807908.0
841,1,-293511.60107421875,443781121.0,3226944108.0
841,2,-261008.2822265625,126945578.5,2261024280.0
841,3,-249838.0712890625,112273837.5,2232978418.75
841,4,-273761.271484375,298397953.0,2947822488.0
841,5,-292084.16015625,138302490.0,3055023840.0
841,6,-292376.3095703125,209480618.5,2896456600.0
841,7,-244842.0888671875,190053409.5,2748878270.0
842,0,-259835.630859375,131696587.5,2429202960.0
842,1,-315482.2890625,315680581.0,3959920952.0
842,2,-235310.94091796875,328426528.0,1951136386.0
842,3,-290958.9482421875,390899275.0,3177133208.0
842,4,-239256.3193359375,109100856.75,2220184460.0
842,5,-205008.2001953125,85078463.625,2255517775.0
842,6,-302979.486328125,163929445.5,3551957704.0
842,7,-224689.55712890625,59137591.875,1997257116.0
843,0,-304252.6396484375,277129267.0,3230251192.0
843,1,-260842.69775390625,528841012.0,2456348544.0
843,2,-218147.78955078125,99786124.0,1679015455.4682617
843,3,-269197.61083984375,69263300.5,2666949285.0
843,4,-249398.80859375,119194094.25,2255799132.0
843,5,-244804.96728515625,85716104.0,2201906922.0
843,6,-272961.7998046875,186976384.5,3156330440.1674805
843,7,-266078.27783203125,214737186.0,2482408832.0
844,0,-300348.38134765625,119152229.5,3689545814.0
844,1,-294942.5302734375,114401864.5,3175450632.0
844,2,-238514.8408203125,247571103.0,2051384532.0
844,3,-290000.0,138677714.0,2841196512.0
844,4,-201463.0673828125,139754006.0,1544049620.0
844,5,-283150.84033203125,158251191.5,2831133328.0
844,6,-282345.6806640625,147763717.0,2906119480.0
844,7,-271984.7392578125,167088385.5,2568026814.0
845,0,-259964.60400390625,137094780.0,2626364119.5
845,1,-277585.18994140625,412072486.0,2844611776.0
845,2,-290000.0,335702982.0,2985919160.0
845,3,-294747.01025390625,52288945.5,3052113992.0
845,4,-277351.8798828125,398849796.0,2604518800.0
845,5,-259806.92138671875,70351437.875,2880700967.0
845,6,-256944.91552734375,119417275.25,2312147960.0
845,7,-251453.63134765625,194895941.0,2472138233.0
846,0,-294237.30859375,119937400.5,3017296992.0
846,1,-272239.5302734375,203474791.0,2732073924.0
846,2,-277541.248046875,58150730.375,2756269280.0
846,3,-272367.14990234375,164219913.5,2704215402.5
846,4,-289069.439453125,275529145.0,2882936976.0
846,5,-271172.33056640625,60583869.75,2617489256.0
846,6,-282209.0107421875,103043652.75,2842140828.0
846,7,-278593.060546875,197169183.5,2814935512.0
847,0,-261530.80859375,357515297.0,2519247356.0
847,1,-274748.8798828125,172426450.0,2846638024.0
847,2,-267490.1826171875,280684223.0,2962622135.0
847,3,-276819.900390625,164720851.0,2728683362.125
847,4,-287631.5498046875,73135662.75,2684050312.0
847,5,-299678.599609375,216066870.0,3197592400.0
847,6,-268005.6708984375,126811354.0,3061903656.0
847,7,-278824.01953125,228832457.5,2708135282.0
848,0,-284831.2783203125,185009181.5,2784697432.0
848,1,-230078.3994140625,167868949.0,2131000758.0
848,2,-248692.94970703125,186917280.0,2229239649.0
848,3,-265762.900390625,172585189.0,2753665208.0
848,4,-272112.32958984375,165403140.0,2675103236.875
848,5,-291600.3505859375,111781115.25,3052105904.0
848,6,-292623.7099609375,205981469.5,3043319176.0
848,7,-249359.55908203125,231468969.5,2411448488.3671875
849,0,-240071.6484375,161604325.0,2212375372.0
849,1,-299481.439453125,141838288.5,3233378808.0
849,2,-296341.01953125,213166258.0,3076340176.0
849,3,-239569.78955078125,217954500.5,2065733527.0
849,4,-216211.90771484375,73091039.25,1871279825.0
849,5,-296792.140625,213472880.0,2996889696.0
849,6,-290030.0400390625,183133328.0,3038962624.0
849,7,-291842.9216308594,218396236.0,3021970422.0
850,0,-263803.8498535156,27199931.6875,2644914186.0
850,1,-280993.5517578125,95161150.0,2771071904.0
850,2,-299587.369140625,165765844.0,2931367800.0
850,3,-271210.8779296875,162944206.5,2828613777.609375
850,4,-279353.009765625,299932117.0,2744702161.0
850,5,-248093.77221679688,77375649.25,2365506789.25
850,6,-279600.388671875,105487416.5,2600051272.0
850,7,-235587.71069335938,178931516.0,2200630044.25
851,0,-252683.708984375,76039137.75,2162237148.0
851,1,-267306.4013671875,358486290.0,2551798400.0
851,2,-218310.009765625,236480569.0,3844726992.0
851,3,-239345.27197265625,121241943.25,3036143908.0
851,4,-243701.25842285156,120151459.25,2819244952.935547
851,5,-251500.541015625,87450768.5,2424188873.0
851,6,-265297.34912109375,66033877.0,2540274172.0
851,7,-256585.4375,67851755.25,2272059970.0
852,0,-276269.369140625,794946516.0,3091317598.0
852,1,-285263.00048828125,114901670.25,2837768816.0
852,2,-319500.89453125,108617799.75,4217647872.0
852,3,-290000.0,438566820.0,2904211064.0
852,4,-283375.96044921875,194714087.0,2766944292.0
852,5,-261664.09912109375,100468284.75,2512385618.0
852,6,-296981.560546875,283904882.0,3052352336.0
852,7,-282037.1279296875,205547102.0,2738408560.0
853,0,-293338.51953125,75261425.25,2982404504.0
853,1,-265113.8896484375,157722636.5,2447926256.0
853,2,-211804.267578125,106553882.5,1776432890.0
853,3,-237936.576171875,107633563.0,2096790215.0
853,4,-281057.23046875,235752883.0,2696987372.0
853,5,-265762.22119140625,285949782.0,2606346360.0
853,6,-277055.68115234375,106309573.5,2795009092.0
853,7,-250072.70751953125,107775293.5,2572803424.0
854,0,-287909.349609375,348618724.0,2811247256.0
854,1,-287623.8194580078,317041537.0,3369061919.5
854,2,-196339.38012695312,45657431.875,1619235718.0
854,3,-270576.85205078125,190158768.5,2707252913.0
854,4,-261934.2607421875,142172075.5,2404401351.0
854,5,-266570.7102050781,110145099.25,2509309930.5
854,6,-263059.3193359375,87265668.25,2395755836.0
854,7,-278237.2370605469,289751955.0,2942291577.3125
855,0,-290000.0,479170909.0,2985455992.0
855,1,-278715.3017578125,127606618.0,2710843460.0
855,2,-251868.60546875,133935069.5,2620234488.0
855,3,-273988.2685546875,133265527.0,2497364808.0
855,4,-290000.0,81623978.25,3007536272.0
855,5,-289116.359375,140633073.0,2964118800.0
855,6,-255639.9912109375,156444234.5,2227126332.0
855,7,-300228.529296875,175149112.5,3322427096.0
856,0,-267456.67041015625,195112309.5,2560170938.0
856,1,-262013.81030273438,121884896.25,2502285078.5
856,2,-249298.91015625,192812519.5,2870488159.5
856,3,-226486.85815429688,121794341.75,1855151180.0
856,4,-241061.51171875,162616237.0,2276979783.625
856,5,-259961.62744140625,108809606.0,2413992416.0
856,6,-292287.921875,101600059.25,2988095104.0
856,7,-240161.54125976562,65645370.625,2493319048.0
857,0,-261588.97119140625,78929941.0,2457488660.0
857,1,-252698.099609375,147370040.5,2875793936.0
857,2,-293643.599609375,385680104.0,2901569928.0
857,3,-259238.21923828125,89490852.75,2647151964.0
857,4,-253098.6396484375,149279083.5,2379471584.0
857,5,-249866.03955078125,62581175.875,2756429356.0
857,6,-270983.95947265625,291506083.0,2571797096.0
857,7,-258167.06103515625,222567312.0,2338249764.0
858,0,-230471.1435546875,235935754.0,2655676301.25
858,1,-234209.26684570312,124036163.0,2097868032.75
858,2,-239921.08642578125,158244487.5,3653857777.4995117
858,3,-294649.08984375,174030073.0,2999942384.0
858,4,-310380.4375,187711929.5,3580599688.0
858,5,-266675.50390625,96200889.75,2417686448.0
858,6,-251728.00854492188,256849000.0,2622037993.7421875
858,7,-290666.79833984375,225823764.5,2949883888.0
859,0,-261720.05615234375,208831263.5,2630391497.0
859,1,-272433.328125,573044686.0,2638691008.0
859,2,-249354.6904296875,312069023.0,2208370542.0
859,3,-266580.08984375,47285830.875,2481394728.0
859,4,-236619.740234375,62729335.25,1994728796.0
859,5,-299547.650390625,88953719.5,3130385856.0
859,6,-295150.119140625,147347664.0,3168846466.0
859,7,-276827.3623046875,86559673.25,2838143488.0
860,0,-272921.9794921875,225333819.0,2680217864.0
860,1,-249988.779296875,143895634.5,2591686592.0
860,2,-253412.76220703125,62719757.5,2341722313.5
860,3,-260312.740234375,156539823.0,2655337425.125
860,4,-272426.259765625,68019371.25,2687074032.0
860,5,-261279.90185546875,106591702.25,2335073672.0
860,6,-294207.2900390625,122568029.0,3006465464.0
860,7,-210302.19995117188,98934583.75,1803773934.5
861,0,-297335.9990234375,417584591.0,3122021624.0
861,1,-297089.47998046875,55954831.25,3335297571.9023438
861,2,-239940.35986328125,46640949.75,2082100944.0
861,3,-268437.0400390625,208977522.0,2436014958.0
861,4,-265181.1633300781,87744113.25,2494410972.5
861,5,-273315.2001953125,125166294.5,2634411160.0
861,6,-246122.56005859375,173580777.5,2373615908.0
861,7,-212616.02880859375,124855828.0,1904077296.3359375
862,0,-287965.4169921875,74181796.25,3638032800.0
862,1,-264431.77001953125,118276671.5,2919160537.6875
862,2,-232806.26147460938,85349260.5,2836838982.390625
862,3,-260801.23828125,82850699.5,2317227820.0
862,4,-256518.337890625,61849066.0,2286010056.0
862,5,-304996.08984375,127733200.0,3201527744.0
862,6,-293194.9091796875,73519753.5,3011335504.0
862,7,-260260.87939453125,87891338.75,2418148584.0
863,0,-264699.6003417969,303123948.0,2534710040.75
863,1,-232309.27001953125,282798894.0,2190103172.0
863,2,-270493.6103515625,112156455.0,2525623932.0
863,3,-276797.3583984375,230835266.0,2809266770.5
863,4,-277440.119140625,77296502.75,2869646702.0
863,5,-297372.951171875,169277796.5,3060259960.0
863,6,-261813.81982421875,487976404.0,2235220880.0
863,7,-292711.2353515625,304913195.0,3072853728.0
864,0,-242994.77197265625,210623985.5,2354309218.6015625
864,1,-293230.0771484375,222341284.5,2990816480.0
864,2,-278250.27868652344,207697862.0,2843564571.71875
864,3,-266694.21875,205066338.5,3390042306.7421875
864,4,-290000.0,269825243.0,2926118968.0
864,5,-272002.119140625,65452593.75,2628275412.0
864,6,-278980.7004394531,80854400.5,2856226231.5625
864,7,-287539.5302734375,177223594.5,2928280952.0
865,0,-289887.08984375,200352761.0,2825128000.0
865,1,-256304.46069335938,133247097.5,2616808247.5
865,2,-300416.478515625,395586383.0,3288399203.0
865,3,-270322.5517578125,107449541.0,2533185214.0195312
865,4,-272489.03955078125,119134081.25,2794593005.0
865,5,-295478.9501953125,552353514.0,3220438536.0
865,6,-282699.8935546875,269808274.5,2902958660.5
865,7,-299298.78125,92371959.25,3195878896.0
866,0,-291575.150390625,266545296.0,2955026792.0
866,1,-258611.95166015625,188145324.5,2475029291.5078125
866,2,-229924.22045898438,266457009.0,2249431703.65625
866,3,-261303.890625,293523026.0,2287245378.0
866,4,-257607.52124023438,100158273.75,2763961801.25
866,5,-289033.853515625,112512057.75,3006081088.0
866,6,-251198.0986328125,138081763.5,2221375316.0
866,7,-254884.2890625,153822052.0,2295246880.0
867,0,-268924.63916015625,137878083.5,2682942182.0
867,1,-277711.509765625,217737386.0,3002486560.0
867,2,-227006.17578125,126284123.25,3503513566.0
867,3,-272241.25,253532045.0,2571194024.0
867,4,-285987.78857421875,277122161.0,2819093080.0
867,5,-261994.85693359375,107606304.75,2388914320.0
867,6,-274121.490234375,269238292.0,2731779001.875
867,7,-248945.7421875,129784809.5,2191424156.0
868,0,-271906.10009765625,362302300.0,2816450575.0
868,1,-264462.53125,89374551.0,2410105548.0
868,2,-279564.3605957031,267441916.0,2793105549.0
868,3,-282805.888671875,112473019.25,2771390240.0
868,4,-275500.0,380037212.0,2643937816.0
868,5,-252679.88037109375,107553906.25,2312196799.0
868,6,-290000.0,201701883.5,2913626160.0
868,7,-297332.55078125,182986409.5,3004277832.0
869,0,-271080.900390625,141498037.0,2687695863.0
869,1,-275033.3310546875,107734263.0,2580148824.0
869,2,-288126.240234375,166543499.0,2782743296.0
869,3,-279224.330078125,411166741.0,2609137116.0
869,4,-274709.31982421875,132549427.0,2696847323.0
869,5,-283939.880859375,162096904.5,3019217558.0
869,6,-281523.56982421875,66414650.5,2780319823.5
869,7,-230061.412109375,92752207.5,2287701479.6835938
870,0,-276546.6513671875,219719013.0,2816849876.0
